"year","plantid","plot","survey.date","survey.period","varb","init.doy"
2022,"3994_7",7,2022-06-08,10,"lost",158
2022,"5032_7",7,2022-04-06,1,"new",95
2022,"5032_7",7,2022-05-16,7,"new",137
2022,"5032_7",7,2022-05-31,9,"lost",151
2022,"5032_7",7,2022-05-31,9,"lost",151
2022,"5037_7",7,2022-05-31,9,"new",151
2022,"5037_7",7,2022-05-31,9,"lost",151
2022,"5040_7",7,2022-05-31,9,"new",151
2022,"5040_7",7,2022-05-31,9,"lost",151
2022,"5047_7",7,2022-04-25,4,"new",116
2022,"5047_7",7,2022-05-08,6,"new",130
2022,"5047_7",7,2022-06-08,10,"lost",158
2022,"5048_7",7,2022-05-16,7,"new",137
2022,"5049_7",7,2022-04-19,3,"new",109
2022,"5049_7",7,2022-05-08,6,"new",130
2022,"5050_7",7,2022-05-25,8,"new",144
2022,"5051_7",7,2022-05-02,5,"new",123
2022,"5051_7",7,2022-05-16,7,"new",137
2022,"5051_7",7,2022-06-08,10,"lost",158
2022,"5053_7",7,2022-05-16,7,"new",137
2022,"5053_7",7,2022-06-08,10,"lost",158
2022,"5054_7",7,2022-05-16,7,"new",137
2022,"5056_7",7,2022-05-31,9,"new",151
2022,"5056_7",7,2022-05-31,9,"new",151
2022,"5056_7",7,2022-06-08,10,"lost",158
2022,"5056_7",7,2022-06-08,10,"lost",158
2022,"7544_7",7,2022-05-08,6,"new",130
2022,"7544_7",7,2022-06-14,11,"lost",165
2022,"3190_10",10,2022-04-28,4,"new",116
2022,"3190_10",10,2022-04-28,4,"new",116
2022,"3190_10",10,2022-06-14,11,"lost",165
2022,"3190_10",10,2022-06-21,12,"lost",172
2022,"3353_10",10,2022-04-11,2,"new",102
2022,"3353_10",10,2022-05-02,5,"new",123
2022,"3353_10",10,2022-05-26,8,"lost",144
2022,"3547_10",10,2022-04-28,4,"new",116
2022,"3655_10",10,2022-04-11,2,"new",102
2022,"3655_10",10,2022-04-19,3,"new",109
2022,"3655_10",10,2022-06-02,9,"lost",151
2022,"3002_12",12,2022-05-02,5,"new",123
2022,"3002_12",12,2022-05-16,7,"new",137
2022,"3002_12",12,2022-05-16,7,"new",137
2022,"3129_12",12,2022-04-19,3,"new",109
2022,"3129_12",12,2022-05-08,6,"new",130
2022,"3129_12",12,2022-06-01,9,"lost",151
2022,"3131_12",12,2022-05-08,6,"new",130
2022,"3135_12",12,2022-04-28,4,"new",116
2022,"3135_12",12,2022-05-08,6,"new",130
2022,"3135_12",12,2022-05-08,6,"new",130
2022,"3135_12",12,2022-06-08,10,"lost",158
2022,"3137_12",12,2022-05-16,7,"new",137
2022,"3145_12",12,2022-05-16,7,"new",137
2022,"3395_12",12,2022-04-19,3,"new",109
2022,"3395_12",12,2022-05-16,7,"new",137
2022,"3395_12",12,2022-05-16,7,"new",137
2022,"3395_12",12,2022-06-01,9,"lost",151
2022,"3413_12",12,2022-06-01,9,"new",151
2022,"3423_12",12,2022-05-16,7,"new",137
2022,"3423_12",12,2022-05-25,8,"new",144
2022,"3423_12",12,2022-05-25,8,"new",144
2022,"3445_12",12,2022-05-16,7,"new",137
2022,"3449_12",12,2022-05-08,6,"new",130
2022,"3449_12",12,2022-05-25,8,"new",144
2022,"3451_12",12,2022-05-08,6,"new",130
2022,"3451_12",12,2022-05-25,8,"new",144
2022,"3451_12",12,2022-06-01,9,"new",151
2022,"3451_12",12,2022-06-21,12,"lost",172
2022,"3536_12",12,2022-04-28,4,"new",116
2022,"3536_12",12,2022-05-02,5,"new",123
2022,"3536_12",12,2022-05-08,6,"new",130
2022,"3536_12",12,2022-06-08,10,"lost",158
2022,"3536_12",12,2022-06-14,11,"lost",165
2022,"3551_12",12,2022-05-08,6,"new",130
2022,"3578_12",12,2022-04-11,2,"new",102
2022,"3578_12",12,2022-04-28,4,"new",116
2022,"3578_12",12,2022-05-02,5,"new",123
2022,"3578_12",12,2022-06-01,9,"lost",151
2022,"3018_13",13,2022-04-28,4,"new",116
2022,"3018_13",13,2022-05-16,7,"new",137
2022,"3018_13",13,2022-05-16,7,"new",137
2022,"3018_13",13,2022-06-01,9,"lost",151
2022,"3026_13",13,2022-05-08,6,"new",130
2022,"3042_13",13,2022-05-16,7,"new",137
2022,"3088_13",13,2022-04-28,4,"new",116
2022,"3088_13",13,2022-04-28,4,"new",116
2022,"3088_13",13,2022-05-08,6,"new",130
2022,"3088_13",13,2022-05-08,6,"new",130
2022,"3088_13",13,2022-05-08,6,"new",130
2022,"3088_13",13,2022-06-01,9,"lost",151
2022,"3088_13",13,2022-06-01,9,"lost",151
2022,"3108_13",13,2022-05-08,6,"new",130
2022,"3112_13",13,2022-05-16,7,"new",137
2022,"3112_13",13,2022-06-08,10,"lost",158
2022,"3118_13",13,2022-04-28,4,"new",116
2022,"3118_13",13,2022-05-16,7,"new",137
2022,"3118_13",13,2022-06-08,10,"lost",158
2022,"3119_13",13,2022-04-28,4,"new",116
2022,"3119_13",13,2022-05-16,7,"new",137
2022,"3119_13",13,2022-06-08,10,"lost",158
2022,"3120_13",13,2022-04-28,4,"new",116
2022,"3120_13",13,2022-05-16,7,"new",137
2022,"3120_13",13,2022-06-08,10,"lost",158
2022,"3123_13",13,2022-05-03,5,"new",123
2022,"3123_13",13,2022-05-03,5,"new",123
2022,"3123_13",13,2022-05-03,5,"lost",123
2022,"3123_13",13,2022-05-08,6,"new",130
2022,"3123_13",13,2022-05-25,8,"new",144
2022,"3123_13",13,2022-06-08,10,"lost",158
2022,"3126_13",13,2022-05-03,5,"new",123
2022,"3126_13",13,2022-05-16,7,"new",137
2022,"3126_13",13,2022-06-14,11,"new",165
2022,"3128_13",13,2022-05-08,6,"new",130
2022,"3128_13",13,2022-05-16,7,"new",137
2022,"3128_13",13,2022-05-25,8,"lost",144
2022,"3143_13",13,2022-05-03,5,"new",123
2022,"3143_13",13,2022-05-08,6,"new",130
2022,"3155_13",13,2022-05-08,6,"new",130
2022,"3167_13",13,2022-05-08,6,"new",130
2022,"3167_13",13,2022-06-08,10,"lost",158
2022,"3178_13",13,2022-05-25,8,"new",144
2022,"3180_13",13,2022-05-16,7,"new",137
2022,"3187_13",13,2022-04-28,4,"new",116
2022,"3187_13",13,2022-05-16,7,"new",137
2022,"3187_13",13,2022-06-08,10,"lost",158
2022,"3196_13",13,2022-05-08,6,"new",130
2022,"3196_13",13,2022-05-08,6,"new",130
2022,"3196_13",13,2022-05-16,7,"new",137
2022,"3196_13",13,2022-05-16,7,"new",137
2022,"3196_13",13,2022-05-25,8,"lost",144
2022,"3196_13",13,2022-05-25,8,"lost",144
2022,"3196_13",13,2022-05-25,8,"lost",144
2022,"3196_13",13,2022-05-25,8,"lost",144
2022,"3333_13",13,2022-06-01,9,"new",151
2022,"3333_13",13,2022-06-01,9,"new",151
2022,"3336_13",13,2022-05-08,6,"new",130
2022,"3357_13",13,2022-05-16,7,"new",137
2022,"3358_13",13,2022-04-28,4,"new",116
2022,"3358_13",13,2022-05-16,7,"new",137
2022,"3358_13",13,2022-05-16,7,"new",137
2022,"3358_13",13,2022-06-08,10,"lost",158
2022,"3358_13",13,2022-06-08,10,"lost",158
2022,"3367_13",13,2022-05-03,5,"new",123
2022,"3367_13",13,2022-06-01,9,"new",151
2022,"3367_13",13,2022-06-01,9,"lost",151
2022,"3373_13",13,2022-04-28,4,"new",116
2022,"3373_13",13,2022-05-16,7,"new",137
2022,"3373_13",13,2022-06-08,10,"lost",158
2022,"3376_13",13,2022-04-19,3,"new",109
2022,"3376_13",13,2022-05-08,6,"new",130
2022,"3376_13",13,2022-05-16,7,"new",137
2022,"3376_13",13,2022-06-01,9,"lost",151
2022,"3382_13",13,2022-04-06,1,"new",95
2022,"3382_13",13,2022-05-03,5,"new",123
2022,"3382_13",13,2022-05-03,5,"new",123
2022,"3382_13",13,2022-06-08,10,"lost",158
2022,"3384_13",13,2022-05-25,8,"new",144
2022,"3390_13",13,2022-04-28,4,"new",116
2022,"3390_13",13,2022-05-08,6,"new",130
2022,"3390_13",13,2022-06-08,10,"lost",158
2022,"3391_13",13,2022-05-03,5,"new",123
2022,"3396_13",13,2022-05-25,8,"new",144
2022,"3396_13",13,2022-05-25,8,"new",144
2022,"3396_13",13,2022-05-25,8,"new",144
2022,"3397_13",13,2022-05-16,7,"new",137
2022,"3397_13",13,2022-05-25,8,"new",144
2022,"3421_13",13,2022-04-28,4,"new",116
2022,"3421_13",13,2022-05-16,7,"new",137
2022,"3421_13",13,2022-06-08,10,"lost",158
2022,"3421_13",13,2022-06-24,12,"new",172
2022,"3422_13",13,2022-06-01,9,"new",151
2022,"3428_13",13,2022-05-08,6,"new",130
2022,"3428_13",13,2022-06-01,9,"new",151
2022,"3429_13",13,2022-05-03,5,"new",123
2022,"3431_13",13,2022-04-28,4,"new",116
2022,"3431_13",13,2022-05-16,7,"new",137
2022,"3433_13",13,2022-04-06,1,"new",95
2022,"3433_13",13,2022-05-03,5,"new",123
2022,"3433_13",13,2022-05-08,6,"new",130
2022,"3433_13",13,2022-05-08,6,"new",130
2022,"3433_13",13,2022-06-08,10,"lost",158
2022,"3441_13",13,2022-04-06,1,"new",95
2022,"3441_13",13,2022-04-28,4,"new",116
2022,"3441_13",13,2022-04-28,4,"new",116
2022,"3441_13",13,2022-06-08,10,"lost",158
2022,"3481_13",13,2022-05-25,8,"new",144
2022,"3481_13",13,2022-05-25,8,"new",144
2022,"3481_13",13,2022-05-25,8,"new",144
2022,"3494_13",13,2022-04-28,4,"new",116
2022,"3494_13",13,2022-05-08,6,"new",130
2022,"3494_13",13,2022-05-16,7,"new",137
2022,"3494_13",13,2022-06-01,9,"lost",151
2022,"3497_13",13,2022-05-16,7,"new",137
2022,"3515_13",13,2022-04-19,3,"new",109
2022,"3515_13",13,2022-04-19,3,"new",109
2022,"3515_13",13,2022-05-08,6,"new",130
2022,"3515_13",13,2022-05-08,6,"new",130
2022,"3515_13",13,2022-06-01,9,"lost",151
2022,"3515_13",13,2022-06-01,9,"lost",151
2022,"3516_13",13,2022-05-03,5,"new",123
2022,"3565_13",13,2022-05-03,5,"new",123
2022,"3565_13",13,2022-06-08,10,"lost",158
2022,"3590_13",13,2022-05-03,5,"new",123
2022,"3590_13",13,2022-06-08,10,"lost",158
2022,"3593_13",13,2022-04-19,3,"new",109
2022,"3593_13",13,2022-05-16,7,"new",137
2022,"3593_13",13,2022-06-01,9,"lost",151
2022,"3593_13",13,2022-06-08,10,"lost",158
2022,"3595_13",13,2022-05-08,6,"new",130
2022,"3604_13",13,2022-04-28,4,"new",116
2022,"3604_13",13,2022-05-08,6,"new",130
2022,"3604_13",13,2022-05-16,7,"new",137
2022,"3604_13",13,2022-06-08,10,"lost",158
2022,"3605_13",13,2022-04-19,3,"new",109
2022,"3605_13",13,2022-05-08,6,"new",130
2022,"3605_13",13,2022-05-16,7,"new",137
2022,"3605_13",13,2022-06-01,9,"lost",151
2022,"3614_13",13,2022-05-16,7,"new",137
2022,"3616_13",13,2022-04-19,3,"new",109
2022,"3616_13",13,2022-05-08,6,"new",130
2022,"3616_13",13,2022-06-08,10,"lost",158
2022,"3620_13",13,2022-04-19,3,"new",109
2022,"3620_13",13,2022-05-08,6,"new",130
2022,"3620_13",13,2022-06-08,10,"lost",158
2022,"3628_13",13,2022-05-16,7,"new",137
2022,"3628_13",13,2022-05-25,8,"new",144
2022,"3638_13",13,2022-04-28,4,"new",116
2022,"3638_13",13,2022-05-16,7,"new",137
2022,"3638_13",13,2022-05-16,7,"new",137
2022,"3638_13",13,2022-06-08,10,"lost",158
2022,"3642_13",13,2022-04-06,1,"new",95
2022,"3642_13",13,2022-04-28,4,"new",116
2022,"3642_13",13,2022-04-28,4,"new",116
2022,"3642_13",13,2022-05-16,7,"new",137
2022,"3642_13",13,2022-05-16,7,"new",137
2022,"3675_13",13,2022-04-28,4,"new",116
2022,"3675_13",13,2022-05-08,6,"new",130
2022,"3675_13",13,2022-06-08,10,"lost",158
2022,"3701_13",13,2022-06-01,9,"new",151
2022,"3705_13",13,2022-05-25,8,"new",144
2022,"3705_13",13,2022-06-24,12,"new",172
2022,"3724_13",13,2022-06-01,9,"new",151
2022,"3726_13",13,2022-05-25,8,"new",144
2022,"3769_13",13,2022-05-03,5,"new",123
2022,"3769_13",13,2022-06-08,10,"lost",158
2022,"3775_13",13,2022-04-19,3,"new",109
2022,"3775_13",13,2022-05-25,8,"new",144
2022,"3780_13",13,2022-05-16,7,"new",137
2022,"3780_13",13,2022-05-25,8,"new",144
2022,"3780_13",13,2022-06-08,10,"lost",158
2022,"3826_13",13,2022-04-06,1,"new",95
2022,"3826_13",13,2022-04-28,4,"new",116
2022,"3826_13",13,2022-06-08,10,"lost",158
2022,"3853_13",13,2022-05-16,7,"new",137
2022,"3853_13",13,2022-05-16,7,"new",137
2022,"3853_13",13,2022-05-16,7,"new",137
2022,"3853_13",13,2022-06-01,9,"new",151
2022,"3978_13",13,2022-04-06,1,"new",95
2022,"3978_13",13,2022-05-03,5,"new",123
2022,"3978_13",13,2022-05-08,6,"new",130
2022,"3978_13",13,2022-05-08,6,"new",130
2022,"3978_13",13,2022-06-08,10,"lost",158
2022,"3980_13",13,2022-05-03,5,"new",123
2022,"3980_13",13,2022-05-16,7,"new",137
2022,"3980_13",13,2022-06-01,9,"lost",151
2022,"3989_13",13,2022-05-16,7,"new",137
2022,"7532_13",13,2022-04-28,4,"new",116
2022,"7532_13",13,2022-05-25,8,"new",144
2022,"7532_13",13,2022-06-08,10,"lost",158
2022,"7537_13",13,2022-04-19,3,"new",109
2022,"7537_13",13,2022-05-03,5,"new",123
2022,"7537_13",13,2022-05-08,6,"new",130
2022,"7537_13",13,2022-06-08,10,"lost",158
2022,"7537_13",13,2022-06-08,10,"lost",158
2022,"7592_13",13,2022-05-16,7,"new",137
2022,"7592_13",13,2022-05-25,8,"new",144
2022,"3004_14",14,2022-04-06,1,"new",95
2022,"3004_14",14,2022-04-28,4,"new",116
2022,"3004_14",14,2022-05-08,6,"new",130
2022,"3004_14",14,2022-05-16,7,"lost",137
2022,"3004_14",14,2022-06-08,10,"lost",158
2022,"3035_14",14,2022-04-19,3,"new",109
2022,"3035_14",14,2022-05-08,6,"new",130
2022,"3035_14",14,2022-05-26,8,"new",144
2022,"3035_14",14,2022-06-08,10,"lost",158
2022,"3035_14",14,2022-06-08,10,"lost",158
2022,"3086_14",14,2022-05-03,5,"new",123
2022,"3086_14",14,2022-05-16,7,"lost",137
2022,"3086_14",14,2022-05-26,8,"new",144
2022,"3101_14",14,2022-04-28,4,"new",116
2022,"3118_14",14,2022-05-03,5,"new",123
2022,"3149_14",14,2022-06-02,9,"new",151
2022,"3149_14",14,2022-06-02,9,"new",151
2022,"3149_14",14,2022-06-02,9,"new",151
2022,"3149_14",14,2022-06-28,12,"lost",172
2022,"3158_14",14,2022-04-28,4,"new",116
2022,"3158_14",14,2022-05-26,8,"new",144
2022,"3305_14",14,2022-04-28,4,"new",116
2022,"3360_14",14,2022-04-06,1,"new",95
2022,"3360_14",14,2022-04-19,3,"new",109
2022,"3360_14",14,2022-04-28,4,"new",116
2022,"3360_14",14,2022-04-28,4,"lost",116
2022,"3360_14",14,2022-05-16,7,"new",137
2022,"3360_14",14,2022-06-08,10,"lost",158
2022,"3360_14",14,2022-06-08,10,"lost",158
2022,"3363_14",14,2022-04-19,3,"new",109
2022,"3363_14",14,2022-05-03,5,"new",123
2022,"3363_14",14,2022-05-08,6,"new",130
2022,"3363_14",14,2022-05-16,7,"new",137
2022,"3363_14",14,2022-06-08,10,"lost",158
2022,"3363_14",14,2022-06-08,10,"lost",158
2022,"3366_14",14,2022-04-28,4,"new",116
2022,"3366_14",14,2022-05-16,7,"new",137
2022,"3366_14",14,2022-06-08,10,"lost",158
2022,"3379_14",14,2022-05-03,5,"new",123
2022,"3379_14",14,2022-05-08,6,"lost",130
2022,"3385_14",14,2022-05-26,8,"new",144
2022,"3430_14",14,2022-04-28,4,"new",116
2022,"3430_14",14,2022-05-26,8,"new",144
2022,"3430_14",14,2022-05-26,8,"new",144
2022,"3430_14",14,2022-05-26,8,"lost",144
2022,"3430_14",14,2022-06-08,10,"lost",158
2022,"3432_14",14,2022-04-06,1,"new",95
2022,"3432_14",14,2022-05-03,5,"new",123
2022,"3432_14",14,2022-05-08,6,"new",130
2022,"3432_14",14,2022-06-02,9,"lost",151
2022,"3433_14",14,2022-04-28,4,"new",116
2022,"3433_14",14,2022-05-16,7,"new",137
2022,"3433_14",14,2022-06-08,10,"lost",158
2022,"3440_14",14,2022-05-26,8,"new",144
2022,"3459_14",14,2022-04-19,3,"new",109
2022,"3459_14",14,2022-05-03,5,"new",123
2022,"3459_14",14,2022-06-08,10,"lost",158
2022,"3463_14",14,2022-05-03,5,"new",123
2022,"3464_14",14,2022-05-26,8,"new",144
2022,"3469_14",14,2022-04-28,4,"new",116
2022,"3469_14",14,2022-05-08,6,"new",130
2022,"3469_14",14,2022-05-16,7,"lost",137
2022,"3495_14",14,2022-06-02,9,"new",151
2022,"3495_14",14,2022-06-02,9,"lost",151
2022,"3526_14",14,2022-04-06,1,"new",95
2022,"3526_14",14,2022-04-28,4,"new",116
2022,"3526_14",14,2022-05-03,5,"new",123
2022,"3526_14",14,2022-06-08,10,"lost",158
2022,"3556_14",14,2022-04-06,1,"new",95
2022,"3556_14",14,2022-04-28,4,"new",116
2022,"3556_14",14,2022-04-28,4,"new",116
2022,"3556_14",14,2022-06-14,11,"lost",165
2022,"3556_14",14,2022-06-28,12,"lost",172
2022,"3575_14",14,2022-05-16,7,"new",137
2022,"3575_14",14,2022-06-08,10,"lost",158
2022,"3607_14",14,2022-05-03,5,"new",123
2022,"3607_14",14,2022-05-26,8,"new",144
2022,"3607_14",14,2022-06-28,12,"lost",172
2022,"3607_14",14,2022-06-28,12,"lost",172
2022,"3661_14",14,2022-04-19,3,"new",109
2022,"3661_14",14,2022-05-16,7,"new",137
2022,"3661_14",14,2022-05-16,7,"new",137
2022,"3661_14",14,2022-06-08,10,"lost",158
2022,"3671_14",14,2022-04-19,3,"new",109
2022,"3671_14",14,2022-05-08,6,"new",130
2022,"3682_14",14,2022-05-08,6,"new",130
2022,"3682_14",14,2022-05-16,7,"new",137
2022,"3682_14",14,2022-05-26,8,"new",144
2022,"3699_14",14,2022-04-28,4,"new",116
2022,"3699_14",14,2022-05-16,7,"new",137
2022,"3711_14",14,2022-05-16,7,"new",137
2022,"3752_14",14,2022-04-28,4,"new",116
2022,"3776_14",14,2022-06-02,9,"new",151
2022,"3816_14",14,2022-05-08,6,"new",130
2022,"3829_14",14,2022-06-02,9,"new",151
2022,"3838_14",14,2022-04-28,4,"new",116
2022,"3838_14",14,2022-06-08,10,"lost",158
2022,"3885_14",14,2022-05-08,6,"new",130
2022,"3913_14",14,2022-04-06,1,"new",95
2022,"3913_14",14,2022-05-03,5,"new",123
2022,"3913_14",14,2022-06-08,10,"lost",158
2022,"3926_14",14,2022-05-03,5,"new",123
2022,"7557_14",14,2022-04-28,4,"new",116
2022,"7557_14",14,2022-05-16,7,"new",137
2022,"7557_14",14,2022-06-08,10,"lost",158
2022,"7575_14",14,2022-05-03,5,"new",123
2022,"7575_14",14,2022-06-02,9,"lost",151
2022,"7576_14",14,2022-04-19,3,"new",109
2022,"3006_15",15,2022-05-08,6,"new",130
2022,"3014_15",15,2022-05-26,8,"new",144
2022,"3014_15",15,2022-05-26,8,"new",144
2022,"3017_15",15,2022-04-28,4,"new",116
2022,"3017_15",15,2022-05-16,7,"new",137
2022,"3017_15",15,2022-06-06,10,"lost",158
2022,"3021_15",15,2022-04-19,3,"new",109
2022,"3021_15",15,2022-04-28,4,"new",116
2022,"3021_15",15,2022-05-16,7,"new",137
2022,"3021_15",15,2022-05-16,7,"new",137
2022,"3021_15",15,2022-06-06,10,"lost",158
2022,"3047_15",15,2022-05-02,5,"new",123
2022,"3047_15",15,2022-05-02,5,"new",123
2022,"3047_15",15,2022-05-16,7,"new",137
2022,"3047_15",15,2022-06-06,10,"lost",158
2022,"3052_15",15,2022-04-28,4,"new",116
2022,"3052_15",15,2022-05-16,7,"new",137
2022,"3052_15",15,2022-06-06,10,"lost",158
2022,"3063_15",15,2022-05-02,5,"new",123
2022,"3065_15",15,2022-05-02,5,"new",123
2022,"3065_15",15,2022-05-02,5,"new",123
2022,"3065_15",15,2022-05-02,5,"new",123
2022,"3065_15",15,2022-06-06,10,"lost",158
2022,"3068_15",15,2022-04-19,3,"new",109
2022,"3068_15",15,2022-05-08,6,"new",130
2022,"3068_15",15,2022-06-06,10,"lost",158
2022,"3076_15",15,2022-04-19,3,"new",109
2022,"3076_15",15,2022-05-02,5,"new",123
2022,"3076_15",15,2022-06-06,10,"lost",158
2022,"3083_15",15,2022-05-02,5,"new",123
2022,"3083_15",15,2022-05-08,6,"new",130
2022,"3083_15",15,2022-05-26,8,"new",144
2022,"3083_15",15,2022-05-26,8,"new",144
2022,"3095_15",15,2022-05-08,6,"new",130
2022,"3095_15",15,2022-05-26,8,"new",144
2022,"3095_15",15,2022-06-06,10,"lost",158
2022,"3116_15",15,2022-04-28,4,"new",116
2022,"3116_15",15,2022-04-28,4,"new",116
2022,"3116_15",15,2022-05-02,5,"new",123
2022,"3177_15",15,2022-04-28,4,"new",116
2022,"3177_15",15,2022-04-28,4,"new",116
2022,"3177_15",15,2022-05-16,7,"new",137
2022,"3177_15",15,2022-05-16,7,"new",137
2022,"3297_15",15,2022-04-19,3,"new",109
2022,"3297_15",15,2022-05-08,6,"new",130
2022,"3297_15",15,2022-06-14,11,"lost",165
2022,"3341_15",15,2022-04-28,4,"new",116
2022,"3341_15",15,2022-04-28,4,"new",116
2022,"3341_15",15,2022-05-02,5,"new",123
2022,"3341_15",15,2022-05-02,5,"new",123
2022,"3341_15",15,2022-05-08,6,"new",130
2022,"3341_15",15,2022-06-06,10,"new",158
2022,"3341_15",15,2022-06-06,10,"new",158
2022,"3354_15",15,2022-04-28,4,"new",116
2022,"3354_15",15,2022-04-28,4,"new",116
2022,"3354_15",15,2022-04-28,4,"new",116
2022,"3354_15",15,2022-05-16,7,"new",137
2022,"3354_15",15,2022-05-16,7,"new",137
2022,"3354_15",15,2022-05-26,8,"new",144
2022,"3354_15",15,2022-05-26,8,"new",144
2022,"3354_15",15,2022-06-06,10,"lost",158
2022,"3354_15",15,2022-06-06,10,"lost",158
2022,"3371_15",15,2022-04-28,4,"new",116
2022,"3371_15",15,2022-05-02,5,"new",123
2022,"3371_15",15,2022-05-16,7,"new",137
2022,"3372_15",15,2022-05-02,5,"new",123
2022,"3372_15",15,2022-05-16,7,"new",137
2022,"3372_15",15,2022-05-16,7,"new",137
2022,"3372_15",15,2022-06-06,10,"lost",158
2022,"3377_15",15,2022-04-11,2,"new",102
2022,"3377_15",15,2022-04-28,4,"new",116
2022,"3377_15",15,2022-04-28,4,"new",116
2022,"3377_15",15,2022-06-06,10,"lost",158
2022,"3384_15",15,2022-05-02,5,"new",123
2022,"3384_15",15,2022-05-02,5,"new",123
2022,"3384_15",15,2022-05-08,6,"new",130
2022,"3384_15",15,2022-05-16,7,"new",137
2022,"3384_15",15,2022-06-14,11,"lost",165
2022,"3391_15",15,2022-05-08,6,"new",130
2022,"3391_15",15,2022-05-16,7,"new",137
2022,"3391_15",15,2022-06-06,10,"lost",158
2022,"3393_15",15,2022-05-16,7,"new",137
2022,"3393_15",15,2022-05-26,8,"new",144
2022,"3393_15",15,2022-06-23,12,"lost",172
2022,"3395_15",15,2022-04-06,1,"new",95
2022,"3395_15",15,2022-05-02,5,"new",123
2022,"3395_15",15,2022-05-02,5,"new",123
2022,"3395_15",15,2022-06-06,10,"lost",158
2022,"3397_15",15,2022-05-08,6,"new",130
2022,"3397_15",15,2022-05-08,6,"new",130
2022,"3397_15",15,2022-05-16,7,"new",137
2022,"3401_15",15,2022-04-19,3,"new",109
2022,"3401_15",15,2022-05-16,7,"new",137
2022,"3401_15",15,2022-06-06,10,"lost",158
2022,"3417_15",15,2022-04-11,2,"new",102
2022,"3417_15",15,2022-05-02,5,"new",123
2022,"3417_15",15,2022-05-26,8,"new",144
2022,"3417_15",15,2022-06-06,10,"lost",158
2022,"3423_15",15,2022-05-08,6,"new",130
2022,"3423_15",15,2022-05-26,8,"new",144
2022,"3423_15",15,2022-06-23,12,"new",172
2022,"3426_15",15,2022-04-19,3,"new",109
2022,"3426_15",15,2022-05-02,5,"new",123
2022,"3427_15",15,2022-05-02,5,"new",123
2022,"3427_15",15,2022-05-26,8,"new",144
2022,"3427_15",15,2022-06-06,10,"lost",158
2022,"3436_15",15,2022-04-28,4,"new",116
2022,"3436_15",15,2022-05-26,8,"new",144
2022,"3446_15",15,2022-05-26,8,"new",144
2022,"3455_15",15,2022-04-28,4,"new",116
2022,"3455_15",15,2022-05-08,6,"new",130
2022,"3455_15",15,2022-06-06,10,"lost",158
2022,"3457_15",15,2022-05-26,8,"new",144
2022,"3457_15",15,2022-05-26,8,"new",144
2022,"3458_15",15,2022-05-08,6,"new",130
2022,"3458_15",15,2022-06-14,11,"lost",165
2022,"3472_15",15,2022-05-08,6,"new",130
2022,"3472_15",15,2022-05-08,6,"new",130
2022,"3472_15",15,2022-05-16,7,"new",137
2022,"3472_15",15,2022-05-26,8,"new",144
2022,"3472_15",15,2022-06-06,10,"lost",158
2022,"3479_15",15,2022-04-28,4,"new",116
2022,"3479_15",15,2022-04-28,4,"new",116
2022,"3479_15",15,2022-05-08,6,"new",130
2022,"3479_15",15,2022-05-08,6,"new",130
2022,"3479_15",15,2022-05-16,7,"new",137
2022,"3479_15",15,2022-05-16,7,"new",137
2022,"3481_15",15,2022-05-08,6,"new",130
2022,"3482_15",15,2022-05-26,8,"new",144
2022,"3485_15",15,2022-05-08,6,"new",130
2022,"3485_15",15,2022-05-08,6,"new",130
2022,"3485_15",15,2022-05-08,6,"new",130
2022,"3485_15",15,2022-05-08,6,"new",130
2022,"3485_15",15,2022-05-08,6,"new",130
2022,"3485_15",15,2022-05-26,8,"new",144
2022,"3485_15",15,2022-06-06,10,"lost",158
2022,"3489_15",15,2022-04-28,4,"new",116
2022,"3489_15",15,2022-05-08,6,"new",130
2022,"3490_15",15,2022-04-28,4,"new",116
2022,"3490_15",15,2022-05-16,7,"new",137
2022,"3490_15",15,2022-06-06,10,"lost",158
2022,"3491_15",15,2022-04-11,2,"new",102
2022,"3491_15",15,2022-05-08,6,"new",130
2022,"3491_15",15,2022-05-16,7,"new",137
2022,"3491_15",15,2022-06-06,10,"lost",158
2022,"3491_15",15,2022-06-06,10,"lost",158
2022,"3493_15",15,2022-05-08,6,"new",130
2022,"3493_15",15,2022-05-08,6,"new",130
2022,"3493_15",15,2022-05-26,8,"new",144
2022,"3493_15",15,2022-05-26,8,"new",144
2022,"3500_15",15,2022-04-28,4,"new",116
2022,"3500_15",15,2022-05-08,6,"new",130
2022,"3500_15",15,2022-05-08,6,"new",130
2022,"3500_15",15,2022-05-16,7,"lost",137
2022,"3581_15",15,2022-05-16,7,"new",137
2022,"3581_15",15,2022-05-16,7,"new",137
2022,"3612_15",15,2022-05-02,5,"new",123
2022,"3612_15",15,2022-05-26,8,"new",144
2022,"3659_15",15,2022-04-19,3,"new",109
2022,"3659_15",15,2022-04-28,4,"new",116
2022,"3659_15",15,2022-05-02,5,"new",123
2022,"3659_15",15,2022-05-02,5,"new",123
2022,"3659_15",15,2022-05-08,6,"new",130
2022,"3659_15",15,2022-06-06,10,"lost",158
2022,"3659_15",15,2022-06-06,10,"lost",158
2022,"3673_15",15,2022-04-06,1,"new",95
2022,"3673_15",15,2022-04-28,4,"new",116
2022,"3673_15",15,2022-05-26,8,"lost",144
2022,"3734_15",15,2022-04-28,4,"new",116
2022,"3734_15",15,2022-05-16,7,"new",137
