"plantid","Year","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note","obs.alive","surv"
"3027_13",2018,13,TRUE,FALSE,FALSE,2,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3027_13",2019,13,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3027_13",2020,13,TRUE,FALSE,FALSE,1,8.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3027_13",2021,13,TRUE,FALSE,FALSE,3,12.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3027_13",2022,13,TRUE,FALSE,FALSE,1,12.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3027_13",2023,13,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3027_13",2024,13,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3032_14",2016,14,TRUE,FALSE,FALSE,4,8,2,,,,"","","",FALSE,"",TRUE,TRUE
"3032_14",2017,14,TRUE,FALSE,FALSE,3,14,1,,,,"","","",FALSE,"",TRUE,TRUE
"3032_14",2018,14,TRUE,FALSE,FALSE,1,5.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3032_14",2019,14,TRUE,FALSE,FALSE,4,9,2,,,,"","","",FALSE,"",TRUE,TRUE
"3032_14",2020,14,TRUE,FALSE,FALSE,1,13.6,0,,,,"","","",FALSE,"",TRUE,TRUE
"3032_14",2021,14,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3032_14",2022,14,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3032_14",2023,14,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3034_5",2017,5,TRUE,FALSE,FALSE,6,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3034_5",2018,5,TRUE,FALSE,FALSE,1,6.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3034_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3034_5",2020,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3034_5",2021,5,TRUE,FALSE,FALSE,2,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3034_5",2022,5,TRUE,FALSE,FALSE,1,15.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3034_5",2023,5,TRUE,FALSE,FALSE,1,19,0,,,,"","","",FALSE,"",TRUE,TRUE
"3034_5",2024,5,TRUE,FALSE,FALSE,1,10.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3035_14",2016,14,TRUE,FALSE,FALSE,3,7.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3035_14",2017,14,TRUE,FALSE,FALSE,1,4,0,,,,"","","",FALSE,"",TRUE,TRUE
"3035_14",2018,14,TRUE,FALSE,FALSE,2,15.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3035_14",2019,14,TRUE,FALSE,FALSE,3,11,1,,,,"","","",FALSE,"",TRUE,TRUE
"3035_14",2020,14,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3035_14",2021,14,TRUE,FALSE,FALSE,3,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3035_14",2022,14,TRUE,TRUE,TRUE,6,14,3,2,0,3,"110; 131; 145","","",FALSE,";",TRUE,TRUE
"3035_14",2022,14,TRUE,TRUE,TRUE,6,14,3,1,46,3,"110; 131; 145","","",FALSE,"order unknown;",TRUE,TRUE
"3035_14",2022,14,TRUE,TRUE,TRUE,6,14,3,3,0,3,"110; 131; 145","","",FALSE,";",TRUE,TRUE
"3035_14",2023,14,TRUE,TRUE,TRUE,2,20,1,1,26,1,"130","","",FALSE,"",TRUE,TRUE
"3035_14",2024,14,TRUE,FALSE,FALSE,1,18.5,0,,,,"","moss","",FALSE,"",TRUE,TRUE
"3036_3",2016,3,TRUE,FALSE,FALSE,12,10.6,,,,,"","2 stalks, top has been eaten","",FALSE,"",TRUE,TRUE
"3036_3",2017,3,TRUE,FALSE,FALSE,0,,,,,,"","No plant/dead?","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3036_3",2018,3,TRUE,FALSE,FALSE,2,14,0,,,,"","","; imputed survival after gap length NA",TRUE,"",TRUE,TRUE
"3036_3",2019,3,TRUE,FALSE,FALSE,1,8,,,,,"","no plant","; imputed survival after gap length NA",TRUE,"",TRUE,TRUE
"3036_3",2020,3,TRUE,FALSE,FALSE,,,,,,,"","npnt","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3036_3",2021,3,TRUE,FALSE,FALSE,1,19.5,0,,,,"","replacing 3036","manually fixed tag (see demo note)",TRUE,"",TRUE,TRUE
"3036_3",2022,3,TRUE,FALSE,FALSE,1,22,0,,,,"","was replaced by 3762 in 2021, but this year found both tags, and point at the same plant. Pulled the replacement tag","",FALSE,"",TRUE,TRUE
"3036_3",2023,3,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3036_3",2024,3,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3039_13",2016,13,TRUE,FALSE,FALSE,13,6.8,3,,,,"","Dead","",FALSE,"",TRUE,TRUE
"3039_13",2017,13,TRUE,FALSE,FALSE,2,17,2,,,,"","","",FALSE,"",TRUE,TRUE
"3039_13",2018,13,TRUE,FALSE,FALSE,3,16,1,,,,"","","",FALSE,"",TRUE,TRUE
"3039_13",2019,13,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3039_13",2020,13,TRUE,FALSE,FALSE,,,,,,,"","npnt","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3039_13",2021,13,TRUE,TRUE,FALSE,3,15.5,1,,,1,"125","","tag manually edited; was 3726",TRUE,"",TRUE,TRUE
"3039_13",2022,13,TRUE,TRUE,TRUE,2,17,1,1,62,1,"145","","tag manually edited; was 3726",TRUE,";",TRUE,TRUE
"3039_13",2023,13,TRUE,TRUE,TRUE,3,18,1,1,50,1,"130","","tag manually edited; was 3726",TRUE,"",TRUE,TRUE
"3039_13",2024,13,TRUE,TRUE,TRUE,2,,1,1,70,1,"131","umbel and leaves eaten off","tag manually edited; was 3726",TRUE,"counted on 11-Jun",TRUE,TRUE
"3040_5",2016,5,TRUE,FALSE,FALSE,3,7.1,0,,,,"","","",FALSE,"",TRUE,TRUE
"3040_5",2017,5,TRUE,FALSE,FALSE,4,8.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3040_5",2018,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3040_5",2019,5,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3040_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3040_5",2021,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3040_5",2022,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3042_13",2021,13,TRUE,FALSE,FALSE,2,17,0,,,,"","","",FALSE,"",TRUE,TRUE
"3042_13",2022,13,TRUE,TRUE,TRUE,2,11,1,1,28,1,"138","","",FALSE,";",TRUE,TRUE
"3042_13",2023,13,TRUE,FALSE,FALSE,,,,,,,"","NPNT","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3042_13",2024,13,TRUE,TRUE,TRUE,2,11,1,1,0,1,"124","BTP in phen","",FALSE,"counted on 11-Jun; plant/umbels gone;",TRUE,TRUE
"3044_7",2016,7,TRUE,FALSE,FALSE,5,9,1,,,,"","","one ycoor fixed (was NA)",TRUE,"",TRUE,TRUE
"3044_7",2017,7,TRUE,FALSE,FALSE,2,20,1,,,,"","","one ycoor fixed (was NA)",TRUE,"",TRUE,TRUE
"3044_7",2018,7,TRUE,FALSE,FALSE,4,22.5,1,,,,"","","one ycoor fixed (was NA)",TRUE,"",TRUE,TRUE
"3044_7",2019,7,TRUE,FALSE,FALSE,2,18,1,,,,"","","one ycoor fixed (was NA)",TRUE,"",TRUE,TRUE
"3044_7",2020,7,TRUE,FALSE,FALSE,2,13.1,0,,,,"","","one ycoor fixed (was NA)",TRUE,"",TRUE,TRUE
"3044_7",2021,7,TRUE,FALSE,FALSE,1,18.5,0,,,,"","","one ycoor fixed (was NA)",TRUE,"",TRUE,TRUE
"3044_7",2022,7,TRUE,TRUE,TRUE,3,25.5,2,1,50,2,"117; 138","","one ycoor fixed (was NA)",TRUE,";",TRUE,TRUE
"3044_7",2022,7,TRUE,TRUE,TRUE,3,25.5,2,2,0,2,"117; 138","","one ycoor fixed (was NA)",TRUE,";",TRUE,TRUE
"3044_7",2023,7,TRUE,TRUE,TRUE,3,30.5,2,2,0,2,"123; 130","","one ycoor fixed (was NA)",TRUE,"",TRUE,TRUE
"3044_7",2023,7,TRUE,TRUE,TRUE,3,30.5,2,1,112,2,"123; 130","","one ycoor fixed (was NA)",TRUE,"",TRUE,TRUE
"3044_7",2024,7,TRUE,TRUE,TRUE,4,28,3,1,0,3,"103; 117; 124","","one ycoor fixed (was NA)",TRUE,"counted on 13-Jun",TRUE,TRUE
"3044_7",2024,7,TRUE,TRUE,TRUE,4,28,3,2,32,3,"103; 117; 124","","one ycoor fixed (was NA)",TRUE,"counted on 13-Jun",TRUE,TRUE
"3046_1",2017,1,TRUE,FALSE,FALSE,1,11,0,,,,"","","",FALSE,"",TRUE,TRUE
"3046_1",2018,1,TRUE,FALSE,FALSE,2,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3046_1",2019,1,TRUE,FALSE,FALSE,2,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3046_1",2020,1,TRUE,FALSE,FALSE,,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3046_1",2021,1,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3046_1",2022,1,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3047_15",2018,15,TRUE,FALSE,FALSE,2,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3047_15",2019,15,TRUE,FALSE,FALSE,1,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3047_15",2020,15,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3047_15",2021,15,TRUE,TRUE,FALSE,2,13.5,2,,,2,"111; 118","","",FALSE,"",TRUE,TRUE
"3047_15",2022,15,TRUE,TRUE,TRUE,6,24,3,1,20,3,"124; 124; 138","","",FALSE,";",TRUE,TRUE
"3047_15",2022,15,TRUE,TRUE,TRUE,6,24,3,3,0,3,"124; 124; 138","","",FALSE,";",TRUE,TRUE
"3047_15",2022,15,TRUE,TRUE,TRUE,6,24,3,2,72,3,"124; 124; 138","","",FALSE,";",TRUE,TRUE
"3047_15",2023,15,TRUE,TRUE,TRUE,9,21,3,2,34,3,"123; 130; 137","","",FALSE,"",TRUE,TRUE
"3047_15",2023,15,TRUE,TRUE,TRUE,9,21,3,1,62,3,"123; 130; 137","","",FALSE,"",TRUE,TRUE
"3047_15",2023,15,TRUE,TRUE,TRUE,9,21,3,3,0,3,"123; 130; 137","","",FALSE,"",TRUE,TRUE
"3047_15",2024,15,TRUE,TRUE,TRUE,9,26,5,1,0,6,"110; 110; 110; 117; 124; 131","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3047_15",2024,15,TRUE,TRUE,TRUE,9,26,5,3,0,6,"110; 110; 110; 117; 124; 131","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3047_15",2024,15,TRUE,TRUE,TRUE,9,26,5,2,0,6,"110; 110; 110; 117; 124; 131","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3047_15",2024,15,TRUE,TRUE,TRUE,9,26,5,4,0,6,"110; 110; 110; 117; 124; 131","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3048_6",2021,6,TRUE,FALSE,FALSE,2,17,0,,,,"","","",FALSE,"",TRUE,TRUE
"3048_6",2022,6,TRUE,FALSE,FALSE,1,20,0,,,,"","outside plot","",FALSE,"",TRUE,TRUE
"3048_6",2023,6,TRUE,FALSE,FALSE,2,11,1,,,,"","not tracked for phenology. Outside plot.","",FALSE,"",TRUE,TRUE
"3048_6",2024,6,TRUE,TRUE,TRUE,2,18.5,1,1,0,3,"103; 110; 117","stalk broke when measuring","",FALSE,"counted on 7-Jun; plant/umbels gone;",TRUE,TRUE
"3049_12",2019,12,TRUE,FALSE,FALSE,2,10.5,0,,,,"","Found tagged in plot, but not on last year's data sheet","",FALSE,"",TRUE,TRUE
"3049_12",2020,12,TRUE,FALSE,FALSE,1,9.1,0,,,,"","","",FALSE,"",TRUE,TRUE
"3049_12",2021,12,TRUE,FALSE,FALSE,1,11,0,,,,"","","",FALSE,"",TRUE,TRUE
"3049_12",2022,12,TRUE,FALSE,FALSE,2,27,0,,,,"","","",FALSE,"",TRUE,TRUE
"3049_12",2023,12,TRUE,TRUE,TRUE,2,27,1,1,0,1,"123","","",FALSE,"",TRUE,TRUE
"3049_12",2024,12,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3052_15",2016,15,TRUE,FALSE,FALSE,7,8,1,,,,"","","",FALSE,"",TRUE,TRUE
"3052_15",2017,15,TRUE,FALSE,FALSE,4,10,1,,,,"","","",FALSE,"",TRUE,TRUE
"3052_15",2018,15,TRUE,FALSE,FALSE,2,16.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3052_15",2019,15,TRUE,FALSE,FALSE,3,13,1,,,,"","","",FALSE,"",TRUE,TRUE
"3052_15",2020,15,TRUE,FALSE,FALSE,2,17.8,1,,,,"","eaten umbel and stalk","",FALSE,"",TRUE,TRUE
"3052_15",2021,15,TRUE,TRUE,TRUE,3,19.5,1,1,28,1,"132","","",FALSE,";;",TRUE,TRUE
"3052_15",2022,15,TRUE,TRUE,TRUE,4,20,2,2,0,2,"117; 138","","",FALSE,";",TRUE,TRUE
"3052_15",2022,15,TRUE,TRUE,TRUE,4,20,2,1,102,2,"117; 138","","",FALSE,";",TRUE,TRUE
"3052_15",2023,15,TRUE,FALSE,FALSE,5,21,4,,,,"","1 umbel dead","",FALSE,"",TRUE,TRUE
"3052_15",2024,15,TRUE,TRUE,TRUE,2,23,1,1,0,2,"103; 117","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3052_15",2024,15,TRUE,TRUE,TRUE,2,23,1,2,22,2,"103; 117","","",FALSE,"counted on 6-Jun",TRUE,TRUE
"3053_2",2021,2,TRUE,TRUE,FALSE,1,15,2,,,2,"125; 125","umbles dead","",FALSE,"",TRUE,TRUE
"3053_2",2022,2,TRUE,FALSE,FALSE,0,,,,,,"","NP","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3053_2",2023,2,TRUE,FALSE,FALSE,1,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3053_2",2024,2,TRUE,TRUE,TRUE,0,,,1,0,1,"117","NP","",FALSE,"counted on 5-Jun; plant/umbels gone;",TRUE,TRUE
"3056_3",2016,3,TRUE,FALSE,FALSE,8,7.4,0,,,,"","","",FALSE,"",TRUE,TRUE
"3056_3",2017,3,TRUE,FALSE,FALSE,2,13.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3056_3",2018,3,TRUE,FALSE,FALSE,3,16.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3056_3",2019,3,TRUE,FALSE,FALSE,4,11.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3056_3",2020,3,TRUE,FALSE,FALSE,,,,,,,"","NPNT","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3056_3",2021,3,TRUE,FALSE,FALSE,3,19,0,,,,"","","",FALSE,"",TRUE,TRUE
"3056_3",2022,3,TRUE,TRUE,TRUE,2,17,1,1,62,1,"117","","",FALSE,";",TRUE,TRUE
"3056_3",2023,3,TRUE,TRUE,TRUE,3,23.5,1,1,0,1,"123","","",FALSE,"",TRUE,TRUE
"3056_3",2024,3,TRUE,TRUE,TRUE,2,15.5,1,1,50,1,"117","","",FALSE,"counted on 13-Jun",TRUE,TRUE
"3058_14",2016,14,TRUE,FALSE,FALSE,6,5.7,1,,,,"","","",FALSE,"",TRUE,TRUE
"3058_14",2017,14,TRUE,FALSE,FALSE,2,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3058_14",2018,14,TRUE,FALSE,FALSE,5,14,1,,,,"","","",FALSE,"",TRUE,TRUE
"3058_14",2019,14,TRUE,FALSE,FALSE,2,7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3058_14",2020,14,TRUE,FALSE,FALSE,2,10.6,0,,,,"","","",FALSE,"",TRUE,TRUE
"3058_14",2021,14,TRUE,FALSE,FALSE,3,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3058_14",2022,14,TRUE,FALSE,FALSE,2,18.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3058_14",2023,14,TRUE,TRUE,TRUE,3,19.5,2,1,0,2,"123; 144","are both dead? No explanation for NA","",FALSE,"",TRUE,TRUE
"3058_14",2023,14,TRUE,TRUE,TRUE,3,19.5,2,2,0,2,"123; 144","are both dead? No explanation for NA","",FALSE,"",TRUE,TRUE
"3058_14",2024,14,TRUE,TRUE,TRUE,2,11.5,1,1,0,1,"117","","",FALSE,"counted on 6-Jun; plant/umbels gone;",TRUE,TRUE
"3059_9",2017,9,TRUE,FALSE,FALSE,3,20,1,,,,"","Ycoord= distance from quadrat (m)","",FALSE,"",TRUE,TRUE
"3059_9",2018,9,TRUE,FALSE,FALSE,2,19,0,,,,"","","",FALSE,"",TRUE,TRUE
"3059_9",2019,9,TRUE,FALSE,FALSE,1,9.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3059_9",2020,9,TRUE,FALSE,FALSE,2,13,0,,,,"","1 leaf ripped off","",FALSE,"",TRUE,TRUE
"3059_9",2021,9,TRUE,FALSE,FALSE,,,,,,,"","NPNT ,maybe new 3731 or 3770","",FALSE,"",FALSE,FALSE
"3059_9",2022,9,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3059_9",2023,9,TRUE,FALSE,FALSE,,,,,,,"","NPNT > 2 years","",FALSE,"",FALSE,FALSE
"3059_9",2024,9,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3060_5",2017,5,TRUE,FALSE,FALSE,5,8,1,,,,"","","",FALSE,"",TRUE,TRUE
"3060_5",2018,5,TRUE,FALSE,FALSE,1,7,1,,,,"","","",FALSE,"",TRUE,TRUE
"3060_5",2019,5,TRUE,FALSE,FALSE,1,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3060_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3060_5",2021,5,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3060_5",2022,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3060_5",2023,5,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3061_13",2016,13,TRUE,FALSE,FALSE,3,5.6,0,,,,"","","",FALSE,"",TRUE,TRUE
"3061_13",2017,13,TRUE,FALSE,FALSE,1,5.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3061_13",2018,13,TRUE,FALSE,FALSE,1,9.5,0,,,,"","18C","",FALSE,"",TRUE,TRUE
"3061_13",2019,13,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3061_13",2020,13,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3061_13",2021,13,TRUE,FALSE,FALSE,1,5,0,,,,"","","; imputed survival after gap length NA",TRUE,"",TRUE,TRUE
"3061_13",2022,13,TRUE,FALSE,FALSE,0,,,,,,"","NP","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3061_13",2023,13,TRUE,FALSE,FALSE,5,15,3,,,,"","","",FALSE,"",TRUE,TRUE
"3061_13",2024,13,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3062_14",2021,14,TRUE,FALSE,FALSE,1,15.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3062_14",2022,14,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3062_14",2023,14,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3063_15",2016,15,TRUE,FALSE,FALSE,3,17.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3063_15",2017,15,TRUE,FALSE,FALSE,1,14,1,,,,"","","",FALSE,"",TRUE,TRUE
"3063_15",2018,15,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3063_15",2019,15,TRUE,FALSE,FALSE,1,15.5,0,,,,"","","; imputed survival after gap length NA",TRUE,"",TRUE,TRUE
"3063_15",2020,15,TRUE,FALSE,FALSE,,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3063_15",2021,15,TRUE,FALSE,FALSE,2,13,0,,,,"","may be new plant?","",FALSE,"",TRUE,TRUE
"3063_15",2022,15,TRUE,TRUE,TRUE,3,22,1,1,8,1,"124","maybe new plant? ","",FALSE,";",TRUE,TRUE
"3063_15",2023,15,TRUE,FALSE,FALSE,2,18.5,2,,,,"","1 umbel dead","",FALSE,"",TRUE,TRUE
"3063_15",2024,15,TRUE,TRUE,TRUE,2,20.5,1,1,0,1,"124","","",FALSE,"counted on 6-Jun; plant/umbels gone;",TRUE,TRUE
"3064_4",2016,4,TRUE,FALSE,FALSE,3,3.5,,,,,"","","",FALSE,"",TRUE,TRUE
"3064_4",2017,4,TRUE,FALSE,FALSE,2,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3064_4",2018,4,TRUE,FALSE,FALSE,3,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3064_4",2019,4,TRUE,FALSE,FALSE,2,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3064_4",2020,4,TRUE,FALSE,FALSE,4,12.3,1,,,,"","","",FALSE,"",TRUE,TRUE
"3064_4",2021,4,TRUE,TRUE,FALSE,3,19.5,1,,,1,"125","","",FALSE,"",TRUE,TRUE
"3064_4",2022,4,TRUE,FALSE,FALSE,3,11.5,0,,,,"","under hose","",FALSE,"",TRUE,TRUE
"3064_4",2023,4,TRUE,FALSE,FALSE,1,16,0,,,,"","under hose","",FALSE,"",TRUE,TRUE
"3064_4",2024,4,TRUE,FALSE,FALSE,1,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3065_15",2016,15,TRUE,FALSE,FALSE,4,6.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3065_15",2017,15,TRUE,FALSE,FALSE,7,14,6,,,,"","","",FALSE,"",TRUE,TRUE
"3065_15",2018,15,TRUE,FALSE,FALSE,13,21,6,,,,"","","",FALSE,"",TRUE,TRUE
"3065_15",2019,15,TRUE,FALSE,FALSE,10,18.5,5,,,,"","","",FALSE,"",TRUE,TRUE
"3065_15",2020,15,TRUE,FALSE,FALSE,9,13.2,3,,,,"","","",FALSE,"",TRUE,TRUE
"3065_15",2021,15,TRUE,TRUE,FALSE,10,13,5,,,6,"111; 118; 118; 125; 132; 146","","",FALSE,"",TRUE,TRUE
"3065_15",2022,15,TRUE,TRUE,TRUE,9,22,3,3,0,3,"124; 124; 124","","",FALSE,";",TRUE,TRUE
"3065_15",2022,15,TRUE,TRUE,TRUE,9,22,3,2,2,3,"124; 124; 124","","",FALSE,";",TRUE,TRUE
"3065_15",2022,15,TRUE,TRUE,TRUE,9,22,3,1,36,3,"124; 124; 124","","",FALSE,";",TRUE,TRUE
"3065_15",2023,15,TRUE,FALSE,FALSE,10,20,6,,,,"","1 umbel dead","",FALSE,"",TRUE,TRUE
"3065_15",2024,15,TRUE,TRUE,TRUE,16,6,9,2,62,9,"103; 103; 110; 110; 110; 117; 117; 124; 124","spittlebug","",FALSE,"counted on 13-Jun; everything else dry and unattached",TRUE,TRUE
"3065_15",2024,15,TRUE,TRUE,TRUE,16,6,9,1,0,9,"103; 103; 110; 110; 110; 117; 117; 124; 124","spittlebug","",FALSE,"counted on 13-Jun; everything else dry and unattached",TRUE,TRUE
"3066_14",2019,14,TRUE,FALSE,FALSE,3,17,0,,,,"","","",FALSE,"",TRUE,TRUE
"3066_14",2020,14,TRUE,FALSE,FALSE,2,12.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3066_14",2021,14,TRUE,FALSE,FALSE,1,19,0,,,,"","","",FALSE,"",TRUE,TRUE
"3066_14",2022,14,TRUE,FALSE,FALSE,0,,,,,,"","NP","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3066_14",2023,14,TRUE,FALSE,FALSE,3,16.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3066_14",2024,14,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3067_5",2016,5,TRUE,FALSE,FALSE,6,10,1,,,,"","","",FALSE,"",TRUE,TRUE
"3067_5",2017,5,TRUE,FALSE,FALSE,2,11.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3067_5",2018,5,TRUE,FALSE,FALSE,3,7.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3067_5",2019,5,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3067_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3067_5",2021,5,TRUE,TRUE,TRUE,2,12,1,1,27,1,"118","","",FALSE,";;",TRUE,TRUE
"3067_5",2022,5,TRUE,TRUE,TRUE,5,14,3,3,0,3,"96; 110; 124","","",FALSE,";",TRUE,TRUE
"3067_5",2022,5,TRUE,TRUE,TRUE,5,14,3,2,22,3,"96; 110; 124","","",FALSE,";",TRUE,TRUE
"3067_5",2022,5,TRUE,TRUE,TRUE,5,14,3,1,98,3,"96; 110; 124","","",FALSE,";",TRUE,TRUE
"3067_5",2023,5,TRUE,FALSE,FALSE,3,13,3,,,,"","","",FALSE,"",TRUE,TRUE
"3067_5",2024,5,TRUE,TRUE,TRUE,3,10.5,2,1,0,2,"110; 131","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3068_15",2016,15,TRUE,FALSE,FALSE,3,14.1,1,,,,"","","",FALSE,"",TRUE,TRUE
"3068_15",2017,15,TRUE,FALSE,FALSE,3,14,1,,,,"","","",FALSE,"",TRUE,TRUE
"3068_15",2018,15,TRUE,FALSE,FALSE,3,14,1,,,,"","","",FALSE,"",TRUE,TRUE
"3068_15",2019,15,TRUE,FALSE,FALSE,2,13.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3068_15",2020,15,TRUE,FALSE,FALSE,1,12.4,0,,,,"","","",FALSE,"",TRUE,TRUE
