"Year","tagplot","plantid.phen","init.doy","n.lost.umbels","n.phen.umbels","plantid.demo","n.demo.umbels","No.leaves","Leaf.length","Plot","trt","prev.umbels","prev.leaves","prev.length","cur.size","prev.flwd"
2022,"3751_2","3751_2",116,1,2,"3751_2_8A",2,2,10,2,"control",1,2,16.5,2.99573227355399,TRUE
2022,"3752_14","3752_14",116,0,1,"3752_14_0H",1,3,18,14,"drought",0,3,12,3.98898404656427,FALSE
2022,"3757_15","3757_15",137,0,2,"3757_15_13G",2,3,13,15,"drought",1,2,16,3.66356164612965,TRUE
2022,"3757_15","3757_15",116,0,2,"3757_15_13G",2,3,13,15,"drought",1,2,16,3.66356164612965,TRUE
2022,"3759_3","3759_3",123,1,4,"3759_3_15B",4,7,20.5,3,"control",1,2,18,4.96633503519968,TRUE
2022,"3759_3","3759_3",123,1,4,"3759_3_15B",4,7,20.5,3,"control",1,2,18,4.96633503519968,TRUE
2022,"3759_3","3759_3",95,1,4,"3759_3_15B",4,7,20.5,3,"control",1,2,18,4.96633503519968,TRUE
2022,"3759_3","3759_3",123,1,4,"3759_3_15B",4,7,20.5,3,"control",1,2,18,4.96633503519968,TRUE
2022,"3763_1","3763_1",116,1,1,"3763_1_12A",1,1,11.5,1,"irrigated",0,1,18,2.4423470353692,FALSE
2022,"3766_15","3766_15",144,0,1,"3766_15_19D",1,5,28,15,"drought",2,4,19.5,4.9416424226093,TRUE
2022,"3769_13","3769_13",123,1,1,"3558_13_0F",1,2,12,13,"control",1,2,13.5,3.17805383034795,TRUE
2022,"3773_6","3773_6",123,1,2,"3773_6_19F",2,2,18.5,6,"irrigated",1,2,12,3.61091791264422,TRUE
2022,"3773_6","3773_6",144,1,2,"3773_6_19F",2,2,18.5,6,"irrigated",1,2,12,3.61091791264422,TRUE
2022,"3774_15","3774_15",130,0,1,"3774_15_9F",1,3,18.5,15,"drought",1,2,17,4.01638302075239,TRUE
2022,"3775_13","3775_13",109,0,2,"3775_13_11G",2,4,9.5,13,"control",1,3,13,3.63758615972639,TRUE
2022,"3775_13","3775_13",144,0,2,"3775_13_11G",2,4,9.5,13,"control",1,3,13,3.63758615972639,TRUE
2022,"3776_14","3776_14",151,0,1,"3776_14_3J",1,1,19,14,"drought",0,2,15.5,2.94443897916644,FALSE
2022,"3777_6","3777_6",116,1,2,"3777_6_15G",2,2,13,6,"irrigated",1,2,11,3.25809653802148,TRUE
2022,"3777_6","3777_6",137,1,2,"3777_6_15G",2,2,13,6,"irrigated",1,2,11,3.25809653802148,TRUE
2022,"3779_1","3779_1",130,0,2,"3779_1_14B",2,3,20.5,1,"irrigated",1,2,13,4.11903717481247,TRUE
2022,"3779_1","3779_1",144,0,2,"3779_1_14B",2,3,20.5,1,"irrigated",1,2,13,4.11903717481247,TRUE
2022,"3780_13","3780_13",144,1,2,"3780_13_7J",2,3,13,13,"control",1,4,12,3.66356164612965,TRUE
2022,"3780_13","3780_13",137,1,2,"3780_13_7J",2,3,13,13,"control",1,4,12,3.66356164612965,TRUE
2022,"3787_4","3787_4",144,0,1,"3787_4_3G",1,3,17,4,"irrigated",0,2,14.5,3.93182563272433,FALSE
2022,"3788_5","3788_5",137,0,1,"3788_5_0F",1,4,24,5,"drought",0,1,14.5,4.56434819146784,FALSE
2022,"3796_3","3796_3",123,1,1,"3796_3_6E",1,1,14.5,3,"control",0,1,10,2.67414864942653,FALSE
2022,"3797_3","3797_3",116,1,2,"3797_3_4I",2,3,18,3,"control",1,3,17,3.98898404656427,TRUE
2022,"3797_3","3797_3",137,1,2,"3797_3_4I",2,3,18,3,"control",1,3,17,3.98898404656427,TRUE
2022,"3798_3","3798_3",123,1,1,"3798_3_6E",1,2,11,3,"control",0,2,14,3.09104245335832,FALSE
2022,"3799_3","3799_3",137,0,1,"3799_3_2D",1,3,23,3,"control",0,1,15.5,4.23410650459726,FALSE
2022,"3810_5","3810_5",144,1,3,"3810_5_8B",4,6,17,5,"drought",1,2,12.5,4.62497281328427,TRUE
2022,"3810_5","3810_5",123,1,3,"3810_5_8B",4,6,17,5,"drought",1,2,12.5,4.62497281328427,TRUE
2022,"3810_5","3810_5",116,1,3,"3810_5_8B",4,6,17,5,"drought",1,2,12.5,4.62497281328427,TRUE
2022,"3811_5","3811_5",123,1,1,"3811_5_16J",1,2,13,5,"drought",0,0,NA,3.25809653802148,FALSE
2022,"3814_1","3814_1",123,1,2,"3814_1_0J",2,1,14,1,"irrigated",2,2,15,2.63905732961526,TRUE
2022,"3814_1","3814_1",137,1,2,"3814_1_0J",2,1,14,1,"irrigated",2,2,15,2.63905732961526,TRUE
2022,"3816_14","3816_14",130,0,1,"3816_14_6G",1,2,20,14,"drought",0,3,26,3.68887945411394,FALSE
2022,"3818_15","3818_15",130,2,5,"3818_15_1A",5,10,16.5,15,"drought",0,1,8.5,5.10594547390058,FALSE
2022,"3818_15","3818_15",130,2,5,"3818_15_1A",5,10,16.5,15,"drought",0,1,8.5,5.10594547390058,FALSE
2022,"3818_15","3818_15",144,2,5,"3818_15_1A",5,10,16.5,15,"drought",0,1,8.5,5.10594547390058,FALSE
2022,"3818_15","3818_15",123,2,5,"3818_15_1A",5,10,16.5,15,"drought",0,1,8.5,5.10594547390058,FALSE
2022,"3818_15","3818_15",130,2,5,"3818_15_1A",5,10,16.5,15,"drought",0,1,8.5,5.10594547390058,FALSE
2022,"3820_5","3820_5",137,0,1,"3820_5_3C",1,3,21,5,"drought",0,1,15,4.14313472639153,FALSE
2022,"3821_1","3821_1",116,2,3,"3821_1_4A",3,5,22,1,"irrigated",2,4,17,4.70048036579242,TRUE
2022,"3821_1","3821_1",137,2,3,"3821_1_4A",3,5,22,1,"irrigated",2,4,17,4.70048036579242,TRUE
2022,"3821_1","3821_1",137,2,3,"3821_1_4A",3,5,22,1,"irrigated",2,4,17,4.70048036579242,TRUE
2022,"3826_13","3826_13",116,1,2,"3826_13_5A",2,3,15,13,"control",1,4,12,3.80666248977032,TRUE
2022,"3826_13","3826_13",95,1,2,"3826_13_5A",2,3,15,13,"control",1,4,12,3.80666248977032,TRUE
2022,"3829_14","3829_14",151,0,1,"3829_14_19D",1,2,15,14,"drought",0,1,12,3.40119738166216,FALSE
2022,"3831_15","3813_15",123,0,1,"3831_15_14B",1,5,18,15,"drought",0,2,8.5,4.49980967033027,FALSE
2022,"3833_5","3833_5",116,0,2,"3833_5_16B",2,4,18,5,"drought",1,3,14,4.27666611901606,TRUE
2022,"3833_5","3833_5",137,0,2,"3833_5_16B",2,4,18,5,"drought",1,3,14,4.27666611901606,TRUE
2022,"3838_14","3838_14",116,1,1,"3838_14_14G",1,3,18,14,"drought",0,2,23,3.98898404656427,FALSE
2022,"3845_1","3845_1",144,0,1,"3845_1_7G",1,2,12.5,1,"irrigated",0,1,16,3.2188758248682,FALSE
2022,"3846_3","3846_3",137,1,1,"3846_3_6D",1,2,16,3,"control",0,1,8,3.46573590279973,FALSE
2022,"3853_13","3853_13",151,0,4,"3853_13_16A",4,6,12,13,"control",1,7,19,4.27666611901606,TRUE
2022,"3853_13","3853_13",137,0,4,"3853_13_16A",4,6,12,13,"control",1,7,19,4.27666611901606,TRUE
2022,"3853_13","3853_13",137,0,4,"3853_13_16A",4,6,12,13,"control",1,7,19,4.27666611901606,TRUE
2022,"3853_13","3853_13",137,0,4,"3853_13_16A",4,6,12,13,"control",1,7,19,4.27666611901606,TRUE
2022,"3865_2","3865_2",123,1,1,"3865_2_9F",1,3,24,2,"control",0,3,12,4.27666611901606,FALSE
2022,"3866_7","3886_7",137,1,2,"3866_7_10B",2,3,14,7,"drought",1,2,15,3.73766961828337,TRUE
2022,"3866_7","3886_7",109,1,2,"3866_7_10B",2,3,14,7,"drought",1,2,15,3.73766961828337,TRUE
2022,"3868_15","3868_15",144,1,5,"3868_15_15A",5,8,20,15,"drought",2,7,19.5,5.07517381523383,TRUE
2022,"3868_15","3868_15",144,1,5,"3868_15_15A",5,8,20,15,"drought",2,7,19.5,5.07517381523383,TRUE
2022,"3868_15","3868_15",144,1,5,"3868_15_15A",5,8,20,15,"drought",2,7,19.5,5.07517381523383,TRUE
2022,"3868_15","3868_15",144,1,5,"3868_15_15A",5,8,20,15,"drought",2,7,19.5,5.07517381523383,TRUE
2022,"3868_15","3868_15",144,1,5,"3868_15_15A",5,8,20,15,"drought",2,7,19.5,5.07517381523383,TRUE
2022,"3869_5","3869_5",123,0,1,"3869_5_18E",1,2,15,5,"drought",0,1,15,3.40119738166216,FALSE
2022,"3874_7","3874_7",116,1,2,"3874_7_8C",1,4,25.5,7,"drought",1,3,16,4.62497281328427,TRUE
2022,"3874_7","3874_7",137,1,2,"3874_7_8C",1,4,25.5,7,"drought",1,3,16,4.62497281328427,TRUE
2022,"3877_5","3877_5",123,0,1,"3877_5_3J",1,3,21,5,"drought",0,1,13,4.14313472639153,FALSE
2022,"3879_1","3879_1",137,1,1,"3879_1_3D",1,2,15,1,"irrigated",0,1,18,3.40119738166216,FALSE
2022,"3882_15","3882_15",130,1,2,"3882_15_2I",2,4,25,15,"drought",1,2,14,4.60517018598809,TRUE
2022,"3882_15","3882_15",109,1,2,"3882_15_2I",2,4,25,15,"drought",1,2,14,4.60517018598809,TRUE
2022,"3885_14","3885_14",130,0,1,"3885_14_9D",1,2,21,14,"drought",0,2,21,3.73766961828337,FALSE
2022,"3887_6","3887_6",130,0,3,"3887_6_16D",3,4,10,6,"irrigated",2,3,14,3.68887945411394,TRUE
2022,"3887_6","3887_6",123,0,3,"3887_6_16D",3,4,10,6,"irrigated",2,3,14,3.68887945411394,TRUE
2022,"3887_6","3887_6",130,0,3,"3887_6_16D",3,4,10,6,"irrigated",2,3,14,3.68887945411394,TRUE
2022,"3888_5","3888_5",109,1,1,"3888_5_17I",1,1,12,5,"drought",0,0,NA,2.484906649788,FALSE
2022,"3891_2","3891_2",130,0,1,"3891_2_0J",1,1,12.5,2,"control",0,3,13,2.52572864430826,FALSE
2022,"3892_15","3892_15",130,1,3,"3892_15_0B",3,6,21,15,"drought",1,3,13.5,4.83628190695148,TRUE
2022,"3892_15","3892_15",137,1,3,"3892_15_0B",3,6,21,15,"drought",1,3,13.5,4.83628190695148,TRUE
2022,"3892_15","3892_15",130,1,3,"3892_15_0B",3,6,21,15,"drought",1,3,13.5,4.83628190695148,TRUE
2022,"3896_5","3896_5",95,1,2,"3896_5_10F",2,3,12,5,"drought",1,2,16,3.58351893845611,TRUE
2022,"3896_5","3896_5",116,1,2,"3896_5_10F",2,3,12,5,"drought",1,2,16,3.58351893845611,TRUE
2022,"3900_15","3900_15",116,0,2,"3900_15_11F",2,4,15,15,"drought",0,3,14,4.0943445622221,FALSE
2022,"3900_15","3900_15",137,0,2,"3900_15_11F",2,4,15,15,"drought",0,3,14,4.0943445622221,FALSE
2022,"3906_3","3906_3",144,0,1,"3906_3_1C",1,2,17,3,"control",0,2,20.5,3.52636052461616,FALSE
2022,"3913_14","3913_14",123,1,2,"3913_14_5E",2,4,20,14,"drought",0,3,22,4.38202663467388,FALSE
2022,"3913_14","3913_14",95,1,2,"3913_14_5E",2,4,20,14,"drought",0,3,22,4.38202663467388,FALSE
2022,"3926_14","3926_14",123,0,1,"3926_14_5D",1,3,18,14,"drought",0,2,18,3.98898404656427,FALSE
2022,"3930_1","3930_1",130,1,3,"3930_1_8G",3,5,17,1,"irrigated",0,3,21,4.44265125649032,FALSE
2022,"3930_1","3930_1",137,1,3,"3930_1_8G",3,5,17,1,"irrigated",0,3,21,4.44265125649032,FALSE
2022,"3930_1","3930_1",109,1,3,"3930_1_8G",3,5,17,1,"irrigated",0,3,21,4.44265125649032,FALSE
2022,"3935_1","3935_1",144,1,2,"3935_1_4I",2,4,17,1,"irrigated",0,2,18,4.21950770517611,FALSE
2022,"3935_1","3935_1",123,1,2,"3935_1_4I",2,4,17,1,"irrigated",0,2,18,4.21950770517611,FALSE
2022,"3955_6","3955_6",144,0,1,"3955_6_18G",1,5,18,6,"irrigated",0,3,18,4.49980967033027,FALSE
2022,"3978_13","3978_13",130,1,4,"3978_13_2F",4,5,11,13,"control",2,5,14,4.00733318523247,TRUE
2022,"3978_13","3978_13",130,1,4,"3978_13_2F",4,5,11,13,"control",2,5,14,4.00733318523247,TRUE
2022,"3978_13","3978_13",123,1,4,"3978_13_2F",4,5,11,13,"control",2,5,14,4.00733318523247,TRUE
2022,"3978_13","3978_13",95,1,4,"3978_13_2F",4,5,11,13,"control",2,5,14,4.00733318523247,TRUE
2022,"3980_13","3980_13",123,1,2,"3980_13_0F",2,4,22.5,13,"control",0,2,18,4.49980967033027,FALSE
2022,"3980_13","3980_13",137,1,2,"3980_13_0F",2,4,22.5,13,"control",0,2,18,4.49980967033027,FALSE
2022,"3981_7","3981_7",137,2,2,"3981_7_0D",2,2,17.5,7,"drought",0,1,16.5,3.55534806148941,FALSE
2022,"3981_7","3981_7",109,2,2,"3981_7_0D",2,2,17.5,7,"drought",0,1,16.5,3.55534806148941,FALSE
2022,"3987_5","3987_5",116,0,1,"3987_5_3H",1,2,14,5,"drought",0,0,NA,3.3322045101752,FALSE
2022,"3988_5","3988_5",116,1,2,"3988_5_14C",2,6,19,5,"drought",0,1,11,4.7361984483945,FALSE
2022,"3988_5","3988_5",123,1,2,"3988_5_14C",2,6,19,5,"drought",0,1,11,4.7361984483945,FALSE
2022,"3989_13","3989_13",137,0,1,"3989_13_17A",1,4,12,13,"control",0,1,14,3.87120101090789,FALSE
2022,"3994_7","3994_7",137,2,5,"3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE
2022,"3994_7","3994_7",116,2,5,"3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE
2022,"3994_7","3994_7",116,2,5,"3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE
2022,"3994_7","3994_7",137,2,5,"3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE
2022,"3994_7","3994_7",137,2,5,"3994_7_9J",5,6,29,7,"drought",2,3,14.5,5.15905529921453,TRUE
2022,"5021_5","5021_5",116,2,3,"5021_5_5F",3,5,12.5,5,"drought",1,2,10,4.13516655674236,TRUE
2022,"5021_5","5021_5",95,2,3,"5021_5_5F",3,5,12.5,5,"drought",1,2,10,4.13516655674236,TRUE
2022,"5021_5","5021_5",116,2,3,"5021_5_5F",3,5,12.5,5,"drought",1,2,10,4.13516655674236,TRUE
2022,"5022_5","5022_5",116,1,1,"5022_5_8F",1,3,13,5,"drought",0,2,12,3.66356164612965,FALSE
2022,"5026_5","5026_5",109,1,2,"5026_5_3D",2,2,14,5,"drought",0,1,12,3.3322045101752,FALSE
2022,"5026_5","5026_5",130,1,2,"5026_5_3D",2,2,14,5,"drought",0,1,12,3.3322045101752,FALSE
2022,"5032_7","5032_7",95,2,2,"5032_7_16D",2,4,22,7,"drought",0,2,16,4.47733681447821,FALSE
2022,"5032_7","5032_7",137,2,2,"5032_7_16D",2,4,22,7,"drought",0,2,16,4.47733681447821,FALSE
2022,"5036_5","5036_5",116,0,2,"5036_5_11H",2,3,12,5,"drought",1,1,8,3.58351893845611,TRUE
2022,"5036_5","5036_5",123,0,2,"5036_5_11H",2,3,12,5,"drought",1,1,8,3.58351893845611,TRUE
2022,"5037_7","5037_7",151,1,1,"5037_7_17E",1,2,23,7,"drought",0,2,14,3.8286413964891,FALSE
2022,"5040_7","5040_7",151,1,1,"5040_7_16D",1,1,23.5,7,"drought",0,2,14.5,3.15700042115011,FALSE
2022,"5042_5","5042_5",144,0,1,"5042_5_19G",1,2,14.5,5,"drought",0,1,8.5,3.36729582998647,FALSE
2022,"5044_5","5044_5",116,2,2,"5044_5_13B",2,4,9,5,"drought",0,2,12,3.58351893845611,FALSE
2022,"5044_5","5044_5",116,2,2,"5044_5_13B",2,4,9,5,"drought",0,2,12,3.58351893845611,FALSE
2022,"5045_5","5045_5",151,0,1,"5045_5_12B",1,4,24,5,"drought",1,3,14.5,4.56434819146784,TRUE
2022,"5047_7","5047_7",116,1,2,"5047_7_9B",2,5,21.5,7,"drought",1,1,15,4.67749084756772,TRUE
2022,"5047_7","5047_7",130,1,2,"5047_7_9B",2,5,21.5,7,"drought",1,1,15,4.67749084756772,TRUE
2022,"5048_7","5048_7",137,0,1,"5048_7_11E",1,2,21,7,"drought",0,1,13.5,3.73766961828337,FALSE
2022,"5049_7","5049_7",130,0,2,"5049_7_2D",1,3,26,7,"drought",1,1,14,4.35670882668959,TRUE
2022,"5049_7","5049_7",109,0,2,"5049_7_2D",1,3,26,7,"drought",1,1,14,4.35670882668959,TRUE
2022,"5050_7","5050_7",144,0,1,"5050_7_1A",1,2,22,7,"drought",0,1,12.5,3.78418963391826,FALSE
2022,"5051_7","5051_7",137,1,2,"5051_7_1F",2,3,22,7,"drought",0,1,13.5,4.18965474202643,FALSE
2022,"5051_7","5051_7",123,1,2,"5051_7_1F",2,3,22,7,"drought",0,1,13.5,4.18965474202643,FALSE
2022,"5053_7","5053_7",137,1,1,"5053_7_4J",1,2,17,7,"drought",0,1,15.5,3.52636052461616,FALSE
2022,"5054_7","5054_7",137,0,1,"5054_7_11J",1,2,29,7,"drought",0,1,17,4.06044301054642,FALSE
2022,"5056_7","5056_7",151,2,2,"5056_7_14J",2,2,20,7,"drought",0,1,24,3.68887945411394,FALSE
2022,"5056_7","5056_7",151,2,2,"5056_7_14J",2,2,20,7,"drought",0,1,24,3.68887945411394,FALSE
2022,"7521_15","7521_15",144,0,1,"7521_15_15E",1,3,21,15,"drought",0,NA,NA,4.14313472639153,FALSE
2022,"7522_5","7522_5",144,0,1,"7522_5_3F",1,4,21,5,"drought",0,NA,NA,4.43081679884331,FALSE
2022,"7526_5","7526_5",109,1,1,"7526_5_19E",1,1,9,5,"drought",0,NA,NA,2.19722457733622,FALSE
2022,"7532_13","7532_13",144,1,2,"7532_13_12H",2,2,10,13,"control",0,NA,NA,2.99573227355399,FALSE
2022,"7532_13","7532_13",116,1,2,"7532_13_12H",2,2,10,13,"control",0,NA,NA,2.99573227355399,FALSE
2022,"7536_1","7536_1",130,0,1,"7536_1_10J",1,1,10,1,"irrigated",0,NA,NA,2.30258509299405,FALSE
2022,"7537_13","7537_13",109,2,3,"7537_13_4C",3,6,10,13,"control",1,2,15,4.0943445622221,TRUE
2022,"7537_13","7537_13",130,2,3,"7537_13_4C",3,6,10,13,"control",1,2,15,4.0943445622221,TRUE
2022,"7537_13","7537_13",123,2,3,"7537_13_4C",3,6,10,13,"control",1,2,15,4.0943445622221,TRUE
2022,"7544_7","7544_7",130,1,1,"7544_7_6G",1,2,16,7,"drought",0,NA,NA,3.46573590279973,FALSE
2022,"7545_4","7545_4",137,0,1,"7545_4_9J",1,2,14,4,"irrigated",0,NA,NA,3.3322045101752,FALSE
2022,"7546_5","7546_5",144,1,2,"7546_5_14G",2,2,14,5,"drought",0,NA,NA,3.3322045101752,FALSE
2022,"7546_5","7546_5",116,1,2,"7546_5_14G",2,2,14,5,"drought",0,NA,NA,3.3322045101752,FALSE
2022,"7550_4","7550_4",130,1,2,"7550_4_0H",2,4,19,4,"irrigated",0,NA,NA,4.33073334028633,FALSE
2022,"7550_4","7550_4",109,1,2,"7550_4_0H",2,4,19,4,"irrigated",0,NA,NA,4.33073334028633,FALSE
2022,"7555_5","7555_5",123,0,1,"7555_5_18B",1,2,13,5,"drought",0,NA,NA,3.25809653802148,FALSE
2022,"7557_14","7557_14",116,1,2,"7557_14_7G",2,2,20,14,"drought",0,NA,NA,3.68887945411394,FALSE
2022,"7557_14","7557_14",137,1,2,"7557_14_7G",2,2,20,14,"drought",0,NA,NA,3.68887945411394,FALSE
2022,"7562_1","7562_1",109,1,1,"7562_1_10F",1,1,11.5,1,"irrigated",0,NA,NA,2.4423470353692,FALSE
2022,"7573_3","7573_3",123,0,1,"7573_3_3A",1,4,17,3,"control",0,NA,NA,4.21950770517611,FALSE
2022,"7575_14","7575_14",123,1,1,"7575_14_5B",1,2,15.5,14,"drought",0,NA,NA,3.43398720448515,FALSE
2022,"7576_14","7576_14",109,0,1,"7576_14_12A",1,2,16,14,"drought",0,NA,NA,3.46573590279973,FALSE
2022,"7587_6","7587_6",144,0,2,"3456_6_13B",2,2,15,6,"irrigated",1,2,17,3.40119738166216,TRUE
2022,"7587_6","7587_6",130,0,2,"3456_6_13B",2,2,15,6,"irrigated",1,2,17,3.40119738166216,TRUE
2022,"7591_4","7591_4",137,0,2,"7591_4_9J",2,2,18,4,"irrigated",0,NA,NA,3.58351893845611,FALSE
2022,"7591_4","7591_4",144,0,2,"7591_4_9J",2,2,18,4,"irrigated",0,NA,NA,3.58351893845611,FALSE
2022,"7592_13","7592_13",144,0,2,"7592_13_7J",2,4,12,13,"control",0,NA,NA,3.87120101090789,FALSE
2022,"7592_13","7592_13",137,0,2,"7592_13_7J",2,4,12,13,"control",0,NA,NA,3.87120101090789,FALSE
2022,"7593_15","7593_15",144,1,1,"7593_15_7A",1,3,17,15,"drought",0,NA,NA,3.93182563272433,FALSE
2023,"1411_4","1411_4_8H",122,1,3,"1411_4_6G",3,4,18,4,"irrigated",2,3,19,4.27666611901606,TRUE
2023,"1411_4","1411_4_8H",122,1,3,"1411_4_6G",3,4,18,4,"irrigated",2,3,19,4.27666611901606,TRUE
2023,"1411_4","1411_4_8H",108,1,3,"1411_4_6G",3,4,18,4,"irrigated",2,3,19,4.27666611901606,TRUE
2023,"2230_4","2230_4_10J",122,1,3,"2230_4_10J",3,5,23,4,"irrigated",3,4,22.5,4.74493212836325,TRUE
2023,"2230_4","2230_4_10J",108,1,3,"2230_4_10J",3,5,23,4,"irrigated",3,4,22.5,4.74493212836325,TRUE
2023,"2230_4","2230_4_10J",122,1,3,"2230_4_10J",3,5,23,4,"irrigated",3,4,22.5,4.74493212836325,TRUE
2023,"3005_6","3005_6_18F",122,1,1,"3005_6_18E",1,2,18,6,"irrigated",1,2,13.5,3.58351893845611,TRUE
2023,"3006_15","3006_15_18A",122,1,2,"3006_15_18B",2,3,20.5,15,"drought",1,3,25,4.11903717481247,TRUE
2023,"3006_15","3006_15_18A",136,1,2,"3006_15_18B",2,3,20.5,15,"drought",1,3,25,4.11903717481247,TRUE
2023,"3008_6","3008_6_4J",136,1,2,"3008_6_4J",2,3,19,6,"irrigated",1,2,27,4.04305126783455,TRUE
2023,"3008_6","3008_6_4J",122,1,2,"3008_6_4J",2,3,19,6,"irrigated",1,2,27,4.04305126783455,TRUE
2023,"3010_5","3010_5_16E",115,0,1,"3010_5_14G",3,5,13,5,"drought",2,3,18,4.17438726989564,TRUE
2023,"3015_3","3015_3_0F",122,1,3,"3015_3_0F",3,6,20,3,"control",1,3,17,4.78749174278205,TRUE
2023,"3015_3","3015_3_0F",136,1,3,"3015_3_0F",3,6,20,3,"control",1,3,17,4.78749174278205,TRUE
2023,"3015_3","3015_3_0F",136,1,3,"3015_3_0F",3,6,20,3,"control",1,3,17,4.78749174278205,TRUE
2023,"3018_13","3018_13_9G",143,0,5,"3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE
2023,"3018_13","3018_13_9G",122,0,5,"3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE
2023,"3018_13","3018_13_9G",129,0,5,"3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE
2023,"3018_13","3018_13_9G",143,0,5,"3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE
2023,"3018_13","3018_13_9G",143,0,5,"3018_13_10G",5,6,12,13,"control",3,4,13,4.27666611901606,TRUE
2023,"3026_13","3026_13_3E",143,0,1,"3026_13_3E",1,3,15.5,13,"control",1,2,10,3.83945231259331,TRUE
2023,"3035_14","3035_14_4A",129,0,1,"3035_14_3B",1,2,20,14,"drought",3,6,14,3.68887945411394,TRUE
2023,"3044_7","3044_7_7C",122,1,2,"3044_7_7D",2,3,30.5,7,"drought",2,3,25.5,4.51633897228148,TRUE
2023,"3044_7","3044_7_7C",129,1,2,"3044_7_7D",2,3,30.5,7,"drought",2,3,25.5,4.51633897228148,TRUE
2023,"3047_15","3047_15_15J",136,1,3,"3047_15_14J",3,9,21,15,"drought",3,6,24,5.24174701505964,TRUE
2023,"3047_15","3047_15_15J",122,1,3,"3047_15_14J",3,9,21,15,"drought",3,6,24,5.24174701505964,TRUE
2023,"3047_15","3047_15_15J",129,1,3,"3047_15_14J",3,9,21,15,"drought",3,6,24,5.24174701505964,TRUE
2023,"3049_12","3049_12_16B",122,1,1,"3049_12_15B",1,2,27,12,"irrigated",0,2,27,3.98898404656427,FALSE
2023,"3056_3","3056_3_1B",122,1,1,"3056_3_0B",1,3,23.5,3,"control",1,2,17,4.25561270981822,TRUE
2023,"3058_14","3058_14_3A",143,2,2,"3058_14_2A",2,3,19.5,14,"drought",0,2,18.5,4.06902675423781,FALSE
2023,"3058_14","3058_14_3A",122,2,2,"3058_14_2A",2,3,19.5,14,"drought",0,2,18.5,4.06902675423781,FALSE
2023,"3065_15","3065_15_2F",115,0,2,"3065_15_2F",6,10,20,15,"drought",3,9,22,5.29831736654804,TRUE
2023,"3065_15","3065_15_2F",115,0,2,"3065_15_2F",6,10,20,15,"drought",3,9,22,5.29831736654804,TRUE
2023,"3067_5","3067_5_17D",115,0,1,"3067_5_16F",3,3,13,5,"drought",3,5,14,3.66356164612965,TRUE
2023,"3068_15","3068_15_5H",115,0,1,"3068_15_6I",3,6,15,15,"drought",2,6,17,4.49980967033027,TRUE
2023,"3069_7","3069_7_1B",129,1,1,"3069_7_1C",1,2,22,7,"drought",0,1,26.5,3.78418963391826,FALSE
2023,"3070_6","3070_6_4G",122,3,4,"3070_6_4G",4,7,19.5,6,"irrigated",3,6,22,4.91632461462501,TRUE
2023,"3070_6","3070_6_4G",129,3,4,"3070_6_4G",4,7,19.5,6,"irrigated",3,6,22,4.91632461462501,TRUE
2023,"3070_6","3070_6_4G",129,3,4,"3070_6_4G",4,7,19.5,6,"irrigated",3,6,22,4.91632461462501,TRUE
2023,"3070_6","3070_6_4G",122,3,4,"3070_6_4G",4,7,19.5,6,"irrigated",3,6,22,4.91632461462501,TRUE
2023,"3081_3","3081_3_1A",129,1,1,"3081_3_1B",1,2,20.5,3,"control",1,4,22,3.71357206670431,TRUE
2023,"3088_13","3088_13_9B",136,1,3,"3088_13_9B",3,5,8.5,13,"control",5,6,12,3.74950407593037,TRUE
2023,"3088_13","3088_13_9B",122,1,3,"3088_13_9B",3,5,8.5,13,"control",5,6,12,3.74950407593037,TRUE
2023,"3088_13","3088_13_9B",136,1,3,"3088_13_9B",3,5,8.5,13,"control",5,6,12,3.74950407593037,TRUE
2023,"3089_7","3089_7_5H",129,2,2,"3089_7_5I",2,2,18,7,"drought",2,2,14,3.58351893845611,TRUE
2023,"3089_7","3089_7_5H",129,2,2,"3089_7_5I",2,2,18,7,"drought",2,2,14,3.58351893845611,TRUE
2023,"3100_7","3100_7_9B",122,0,1,"3100_7_9B",1,2,28,7,"drought",1,2,20,4.02535169073515,TRUE
2023,"3108_5","3108_5_1I",136,0,2,"3108_5_1I",2,3,15,5,"drought",1,4,19.5,3.80666248977032,TRUE
2023,"3108_5","3108_5_1I",122,0,2,"3108_5_1I",2,3,15,5,"drought",1,4,19.5,3.80666248977032,TRUE
2023,"3116_15","3116_15_17B",122,2,9,"3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE
2023,"3116_15","3116_15_17B",108,2,9,"3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE
2023,"3116_15","3116_15_17B",108,2,9,"3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE
2023,"3116_15","3116_15_17B",122,2,9,"3116_15_16C",9,12,22,15,"drought",3,9,25,5.57594910314632,TRUE
