survey.date,plot,tag,no.buds,no.pods,no.flowers,no.flp,no.broken,no.seeding,no.dead,no.eaten,notes
6/14/2022,7,3408,0,0,0,0,0,0,1,0,
6/14/2022,7,5053,0,0,0,0,0,0,1,0,
6/14/2022,7,3401,0,0,0,0,0,1,0,0,
6/14/2022,7,5048,0,0,0,0,0,1,0,0,
6/14/2022,7,5054,0,0,0,0,0,1,0,0,
6/14/2022,7,3406,0,0,0,0,0,0,1,0,
6/14/2022,7,5050,0,0,0,0,0,1,0,0,
6/14/2022,7,3368,0,0,0,0,0,1,0,0,
6/14/2022,7,3370,0,0,0,0,0,0,1,0,
6/14/2022,7,5037,0,0,0,0,0,0,1,0,
6/14/2022,7,5040,0,0,0,0,0,0,1,0,
6/14/2022,7,3403,0,0,0,0,0,0,1,0,
6/14/2022,7,5056,0,0,0,0,0,0,1,1,
6/23/2022,7,5032,0,0,0,0,0,0,2,0,
6/23/2022,7,3450,0,0,0,0,0,2,1,0,
6/23/2022,7,3446,0,0,0,0,0,1,0,0,
6/23/2022,7,3981,0,0,0,0,0,0,2,0,
6/23/2022,7,3452,0,0,0,0,0,2,2,0,
6/23/2022,7,5049,0,0,0,0,0,1,0,0,
6/23/2022,7,3089,0,0,0,0,0,1,1,0,
6/23/2022,7,3298,0,0,0,0,0,1,0,0,
6/23/2022,7,3886,0,0,0,0,0,1,1,0,
6/23/2022,7,3375,0,0,0,0,0,0,2,0,
6/23/2022,7,3994,0,0,0,0,1,2,1,0,
6/23/2022,7,5047,0,0,0,0,0,1,1,0,
6/23/2022,7,3874,0,0,0,0,0,1,0,0,
6/23/2022,7,3044,0,0,0,0,0,1,1,0,
6/23/2022,7,3443,0,0,0,0,0,0,1,0,
6/23/2022,7,5051,0,0,0,0,0,1,1,0,
6/23/2022,7,3453,0,0,0,0,0,3,1,0,
6/23/2022,7,3100,0,0,0,0,0,1,0,0,
6/23/2022,7,3688,0,0,0,0,0,0,0,0,
6/23/2022,7,7544,0,0,0,0,0,0,1,0,
6/23/2022,7,3408,0,0,0,0,0,0,1,0,
6/23/2022,7,5053,0,0,0,0,0,0,1,0,
6/23/2022,7,3401,0,0,0,0,0,1,0,0,
6/23/2022,7,5048,0,0,0,0,0,1,0,0,
6/23/2022,7,5054,0,0,0,0,0,1,0,0,
6/23/2022,7,3406,0,0,0,0,0,0,1,0,
6/23/2022,7,5050,0,0,0,0,0,1,0,0,
6/23/2022,7,3368,0,0,0,0,0,1,0,0,
6/23/2022,7,3370,0,0,0,0,0,0,1,0,
6/23/2022,7,5037,0,0,0,0,0,0,1,0,
6/23/2022,7,5040,0,0,0,0,0,0,1,0,
6/23/2022,7,3403,0,0,0,0,0,0,1,0,
6/23/2022,7,5056,0,0,0,0,0,0,1,1,
4/11/2022,10,3353,1,0,0,0,0,0,0,0,
4/11/2022,10,3655,1,0,0,0,0,0,0,0,
4/11/2022,10,3547,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,10,3190,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,10,3353,0,1,1,0,0,0,0,0,
4/19/2022,10,3655,1,0,1,0,0,0,0,0,
4/19/2022,10,3547,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,10,3190,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,10,3353,0,1,1,0,0,0,0,0,
4/28/2022,10,3655,1,0,1,0,0,0,0,0,
4/28/2022,10,3547,1,0,0,0,0,0,0,0,
4/28/2022,10,3190,1,0,1,0,0,0,0,0,
5/2/2022,10,3353,1,0,1,0,0,0,0,0,
5/2/2022,10,3655,1,0,1,0,0,0,0,0,
5/2/2022,10,3547,1,0,0,0,0,0,0,0,
5/2/2022,10,3190,1,0,1,0,0,0,0,0,
5/8/2022,10,3353,1,0,1,0,0,0,0,0,
5/8/2022,10,3655,1,0,1,0,0,0,0,0,
5/8/2022,10,3547,0,0,1,0,0,0,0,0,
5/8/2022,10,3190,1,0,1,0,0,0,0,0,
5/16/2022,10,3353,0,0,1,1,0,0,0,0,
5/16/2022,10,3655,0,0,1,1,0,0,0,0,
5/16/2022,10,3547,0,0,1,0,0,0,0,0,
5/16/2022,10,3190,0,0,1,1,0,0,0,0,
5/26/2022,10,3353,0,0,0,0,0,1,1,0,
5/26/2022,10,3655,0,0,0,1,0,1,0,0,
5/26/2022,10,3547,0,0,0,0,0,1,0,0,
5/26/2022,10,3190,0,0,0,0,0,2,0,0,
6/2/2022,10,3353,0,0,0,0,0,1,1,0,
6/2/2022,10,3655,0,0,0,0,0,1,1,0,
6/2/2022,10,3547,0,0,0,0,0,1,0,0,
6/2/2022,10,3190,0,0,0,0,0,2,0,0,
6/8/2022,10,3353,0,0,0,0,0,1,1,0,
6/8/2022,10,3655,0,0,0,0,0,1,1,0,
6/8/2022,10,3547,0,0,0,0,0,1,0,0,
6/8/2022,10,3190,0,0,0,0,0,2,0,0,
6/14/2022,10,3353,0,0,0,0,0,1,1,0,
6/14/2022,10,3655,0,0,0,0,0,1,1,0,
6/14/2022,10,3547,0,0,0,0,0,1,0,0,
6/14/2022,10,3190,0,0,0,0,0,1,1,0,
6/21/2022,10,3353,0,0,0,0,0,1,1,0,
6/21/2022,10,3655,0,0,0,0,0,1,1,0,
6/21/2022,10,3547,0,0,0,0,0,1,0,0,
6/21/2022,10,3190,0,0,0,0,0,0,2,0,
4/11/2022,12,3578,1,0,0,0,0,0,0,0,
4/11/2022,12,3395,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3129,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3135,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3536,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3002,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3449,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3451,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3551,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3131,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3445,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3145,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3423,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3137,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,12,3413,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3578,0,2,1,0,0,0,0,0,
4/19/2022,12,3395,1,2,0,0,0,0,0,0,
4/19/2022,12,3129,0,2,1,0,0,0,0,0,
4/19/2022,12,3135,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3536,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3002,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3449,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3451,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3551,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3131,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3445,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3145,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3423,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3137,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,12,3413,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3578,1,1,1,0,0,0,0,0,
4/28/2022,12,3395,1,2,0,0,0,0,0,0,
4/28/2022,12,3129,0,0,1,0,0,0,0,0,
4/28/2022,12,3135,1,0,0,0,0,0,0,0,
4/28/2022,12,3536,0,1,1,0,0,0,0,0,
4/28/2022,12,3002,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3449,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3451,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3551,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3131,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3445,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3145,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3423,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3137,NA,NA,NA,NA,NA,NA,NA,NA,
4/28/2022,12,3413,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3578,2,0,1,0,0,0,0,0,
5/2/2022,12,3395,0,0,1,0,0,0,0,0,
5/2/2022,12,3129,0,0,1,0,0,0,0,0,
5/2/2022,12,3135,0,0,1,0,0,0,0,0,
5/2/2022,12,3536,1,0,1,0,0,0,0,0,
5/2/2022,12,3002,1,0,0,0,0,0,0,0,
5/2/2022,12,3449,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3451,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3551,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3131,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3445,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3145,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3423,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3137,NA,NA,NA,NA,NA,NA,NA,NA,
5/2/2022,12,3413,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,12,3578,1,0,2,0,0,0,0,0,
5/8/2022,12,3395,0,2,1,0,0,0,0,0,
5/8/2022,12,3129,1,0,1,0,0,0,0,0,
5/8/2022,12,3135,2,0,1,0,0,0,0,0,
5/8/2022,12,3536,2,0,1,0,0,0,0,0,
5/8/2022,12,3002,0,1,1,0,0,0,0,0,
5/8/2022,12,3449,1,0,0,0,0,0,0,0,
5/8/2022,12,3451,1,1,0,0,0,0,0,0,
5/8/2022,12,3551,1,0,0,0,0,0,0,0,
5/8/2022,12,3131,1,0,0,0,0,0,0,0,
5/8/2022,12,3445,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,12,3145,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,12,3423,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,12,3137,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/2022,12,3413,NA,NA,NA,NA,NA,NA,NA,NA,
5/16/2022,12,3578,0,0,2,1,0,0,0,0,
5/16/2022,12,3395,2,0,1,0,0,0,0,0,
5/16/2022,12,3129,0,0,1,1,0,0,0,0,
5/16/2022,12,3135,2,0,1,0,0,0,0,0,
5/16/2022,12,3536,0,0,2,1,0,0,0,0,
5/16/2022,12,3002,2,0,1,0,0,0,0,0,
5/16/2022,12,3449,0,1,1,0,0,0,0,0,
5/16/2022,12,3451,0,2,1,0,0,0,0,0,
5/16/2022,12,3551,1,0,0,0,0,0,0,0,
5/16/2022,12,3131,1,0,0,0,0,0,0,0,
5/16/2022,12,3445,1,0,0,0,0,0,0,0,
5/16/2022,12,3145,1,0,0,0,0,0,0,0,
5/16/2022,12,3423,1,1,0,0,0,0,0,0,
5/16/2022,12,3137,1,0,0,0,0,0,0,0,
5/16/2022,12,3413,NA,NA,NA,NA,NA,NA,NA,NA,
5/25/2022,12,3578,0,0,2,1,0,0,0,0,
5/25/2022,12,3395,1,0,1,1,0,0,0,0,
5/25/2022,12,3129,0,0,1,1,0,0,0,0,
5/25/2022,12,3135,0,0,2,1,0,0,0,0,
5/25/2022,12,3536,0,0,1,2,0,0,0,0,
5/25/2022,12,3002,2,0,0,1,0,0,0,0,
5/25/2022,12,3449,1,0,1,0,0,0,0,0,
5/25/2022,12,3451,1,1,1,0,0,0,0,0,
5/25/2022,12,3551,0,0,1,0,0,0,0,0,
5/25/2022,12,3131,0,0,1,0,0,0,0,0,
5/25/2022,12,3445,0,0,1,0,0,0,0,0,
5/25/2022,12,3145,0,0,1,0,0,0,0,0,
5/25/2022,12,3423,2,0,1,0,0,0,0,0,
5/25/2022,12,3137,0,0,1,0,0,0,0,0,
5/25/2022,12,3413,NA,NA,NA,NA,NA,NA,NA,NA,
6/1/2022,12,3578,0,0,0,0,0,2,1,0,
6/1/2022,12,3395,0,0,0,0,0,2,1,0,
6/1/2022,12,3129,0,0,0,0,0,1,1,0,
6/1/2022,12,3135,0,0,0,1,0,2,0,0,
6/1/2022,12,3536,0,0,0,1,0,2,0,0,
6/1/2022,12,3002,0,0,2,0,0,1,0,0,
6/1/2022,12,3449,0,0,1,0,0,1,0,0,
6/1/2022,12,3451,1,0,1,0,0,1,0,0,
6/1/2022,12,3551,0,0,0,0,0,1,0,0,
6/1/2022,12,3131,0,0,0,0,0,1,0,0,
6/1/2022,12,3445,0,0,0,1,0,0,0,0,
6/1/2022,12,3145,0,0,0,0,0,1,0,0,
6/1/2022,12,3423,0,0,2,0,0,1,0,0,
6/1/2022,12,3137,0,0,0,1,0,0,0,0,
6/1/2022,12,3413,0,0,1,0,0,0,0,0,
6/8/2022,12,3578,0,0,0,0,0,2,1,0,
6/8/2022,12,3395,0,0,0,0,0,2,1,0,
6/8/2022,12,3129,0,0,0,0,0,1,1,0,
6/8/2022,12,3135,0,0,0,0,0,2,1,0,
6/8/2022,12,3536,0,0,0,0,0,2,1,0,
6/8/2022,12,3002,0,0,0,0,0,3,0,0,
6/8/2022,12,3449,0,0,0,0,0,2,0,0,
6/8/2022,12,3451,0,0,0,2,0,1,0,0,
6/8/2022,12,3551,0,0,0,0,0,1,0,0,
6/8/2022,12,3131,0,0,0,0,0,1,0,0,
6/8/2022,12,3445,0,0,0,0,0,1,0,0,
6/8/2022,12,3145,0,0,0,0,0,1,0,0,
6/8/2022,12,3423,0,0,2,0,0,1,0,0,
6/8/2022,12,3137,0,0,0,0,0,1,0,0,
6/8/2022,12,3413,0,0,0,0,0,1,0,0,
6/14/2022,12,3578,0,0,0,0,0,2,1,0,
6/14/2022,12,3395,0,0,0,0,0,2,1,0,
6/14/2022,12,3129,0,0,0,0,0,1,1,0,
6/14/2022,12,3135,0,0,0,0,0,2,1,0,
6/14/2022,12,3536,0,0,0,0,0,1,1,1,
6/14/2022,12,3002,0,0,0,0,0,3,0,0,
6/14/2022,12,3449,0,0,0,0,0,2,0,0,
6/14/2022,12,3451,0,0,0,0,0,3,0,0,
6/14/2022,12,3551,0,0,0,0,0,1,0,0,
6/14/2022,12,3131,0,0,0,0,0,1,0,0,
6/14/2022,12,3445,0,0,0,0,0,1,0,0,
6/14/2022,12,3145,0,0,0,0,0,1,0,0,
6/14/2022,12,3423,0,0,0,0,0,3,0,0,
6/14/2022,12,3137,0,0,0,0,0,1,0,0,
6/14/2022,12,3413,0,0,0,0,0,1,0,0,
6/21/2022,12,3578,0,0,0,0,0,2,1,0,
6/21/2022,12,3395,0,0,0,0,0,2,1,0,
6/21/2022,12,3129,0,0,0,0,0,1,1,0,
6/21/2022,12,3135,0,0,0,0,0,2,1,0,
6/21/2022,12,3536,0,0,0,0,0,1,1,1,
6/21/2022,12,3002,0,0,0,0,0,3,0,0,
6/21/2022,12,3449,0,0,0,0,0,2,0,0,
6/21/2022,12,3451,0,0,0,0,0,2,1,0,
6/21/2022,12,3551,0,0,0,0,0,1,0,0,
6/21/2022,12,3131,0,0,0,0,0,1,0,0,
6/21/2022,12,3445,0,0,0,0,0,1,0,0,
6/21/2022,12,3145,0,0,0,0,0,1,0,0,
6/21/2022,12,3423,0,0,0,0,0,3,0,0,
6/21/2022,12,3137,0,0,0,0,0,1,0,0,
6/21/2022,12,3413,0,0,0,0,0,1,0,0,
4/6/2022,13,3433,1,0,0,0,0,0,0,0,
4/6/2022,13,3441,1,0,0,0,0,0,0,0,
4/6/2022,13,3826,1,0,0,0,0,0,0,0,
4/6/2022,13,3382,1,0,0,0,0,0,0,0,
4/6/2022,13,3978,1,0,0,0,0,0,0,0,
4/6/2022,13,3642,1,0,0,0,0,0,0,0,
4/6/2022,13,7537,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3515,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3376,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3605,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3616,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3593,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3775,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3620,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3431,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3088,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3638,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3390,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3120,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3604,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3187,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3421,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3119,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3018,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3980,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3118,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3675,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3373,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,7532,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3358,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3494,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3367,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3391,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3123,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3769,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3429,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3143,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3126,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3565,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3590,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3026,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3336,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3595,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3108,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3128,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3167,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3196,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3428,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3155,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3614,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3497,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3628,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3112,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3042,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3397,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3180,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3780,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,7592,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3989,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3357,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3853,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3178,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3726,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3384,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3396,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3705,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3481,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3333,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3422,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3724,NA,NA,NA,NA,NA,NA,NA,NA,
4/6/2022,13,3701,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3433,1,0,0,0,0,0,0,0,
4/11/2022,13,3441,1,0,0,0,0,0,0,0,
4/11/2022,13,3826,1,0,0,0,0,0,0,0,
4/11/2022,13,3382,1,0,0,0,0,0,0,0,
4/11/2022,13,3978,1,0,0,0,0,0,0,0,
4/11/2022,13,3642,0,0,1,0,0,0,0,0,
4/11/2022,13,7537,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3515,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3376,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3605,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3616,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3593,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3775,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3620,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3431,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3088,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3638,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3390,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3120,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3604,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3187,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3421,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3119,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3018,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3980,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3118,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3675,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3373,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,7532,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3358,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3494,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3367,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3391,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3123,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3769,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3429,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3143,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3126,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3565,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3590,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3026,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3336,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3595,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3108,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3128,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3167,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3196,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3428,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3155,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3614,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3497,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3628,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3112,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3042,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3397,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3180,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3780,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,7592,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3989,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3357,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3853,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3178,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3726,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3384,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3396,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3705,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3481,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3333,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3422,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3724,NA,NA,NA,NA,NA,NA,NA,NA,
4/11/2022,13,3701,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3433,1,2,0,0,0,0,0,0,
4/19/2022,13,3441,0,2,1,0,0,0,0,0,
4/19/2022,13,3826,0,1,1,0,0,0,0,0,
4/19/2022,13,3382,0,1,1,0,0,0,0,0,
4/19/2022,13,3978,0,3,1,0,0,0,0,0,
4/19/2022,13,3642,0,1,1,0,0,0,0,0,
4/19/2022,13,7537,1,2,0,0,0,0,0,0,
4/19/2022,13,3515,2,2,0,0,0,0,0,0,
4/19/2022,13,3376,1,2,0,0,0,0,0,0,
4/19/2022,13,3605,1,1,0,0,0,0,0,0,
4/19/2022,13,3616,1,0,0,0,0,0,0,0,
4/19/2022,13,3593,1,1,0,0,0,0,0,0,
4/19/2022,13,3775,1,1,0,0,0,0,0,0,
4/19/2022,13,3620,1,0,0,0,0,0,0,0,
4/19/2022,13,3431,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3088,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3638,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3390,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3120,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3604,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3187,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3421,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3119,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3018,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3980,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3118,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3675,NA,NA,NA,NA,NA,NA,NA,NA,
4/19/2022,13,3373,NA,NA,NA,NA,NA,NA,NA,NA,
