survey.date,plot,tag,xcoor,ycoor,no.closed,no.unfurling,no.partial,no.flat,no.open,no.olp,no.seeding,no.dead,no.eaten,notes
5/13/2021,6,3456,13,B,0,0,0,1,0,0,0,0,0,
5/13/2021,6,3136,16,B,0,0,0,1,0,0,1,0,0,
5/13/2021,6,3141,15,E,0,0,0,0,1,0,2,0,0,
5/13/2021,6,3466,19,B,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3173,18,F,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3140,18,F,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3643,18,H,0,0,0,0,2,0,0,0,0,
5/13/2021,6,3630,16,I,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3518,10,I,0,0,0,1,1,0,0,0,0,
5/13/2021,6,3489,13,B,0,0,0,1,0,0,0,0,0,
5/13/2021,6,3319,11,A,2,0,0,0,2,0,0,0,0,
5/13/2021,6,3669,14,E,0,0,1,0,1,0,0,0,0,
5/13/2021,6,3454,15,H,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3648,16,F,0,0,0,0,2,0,0,0,0,
5/13/2021,6,3372,14,G,0,1,0,0,0,0,0,0,0,
5/13/2021,6,3918,7,C,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3400,8,E,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3777,15,G,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3733,15,G,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3725,15,G,0,0,0,1,0,0,0,0,0,
5/13/2021,6,3773,19,F,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3729,19,F,0,0,0,0,1,0,0,0,0,
5/13/2021,6,3743,18,A,0,1,0,0,0,0,0,0,0,
5/13/2021,6,3360,12,C,0,1,0,0,1,0,0,0,0,
5/13/2021,6,3887,16,D,0,0,1,0,1,0,0,0,0,
5/13/2021,6,3753,11,A,0,0,0,1,0,0,0,0,0,
5/20/2021,6,3070,4,G,0,0,0,0,2,0,1,0,0,
5/20/2021,6,3748,5,E,0,0,0,0,1,0,1,0,0,
5/20/2021,6,3358,12,D,0,0,0,1,1,1,0,0,0,
5/20/2021,6,3345,12,D,0,0,0,0,1,2,0,0,0,
5/20/2021,6,3456,13,B,0,0,0,0,1,0,0,0,0,
5/20/2021,6,3136,16,B,0,0,0,0,1,0,1,0,0,
5/20/2021,6,3141,15,E,0,0,0,0,1,0,2,0,0,
5/20/2021,6,3466,19,B,0,0,0,0,0,0,1,0,0,
5/20/2021,6,3173,18,F,0,0,0,0,1,0,0,0,0,
5/20/2021,6,3140,18,F,0,0,0,0,0,1,0,0,0,
5/20/2021,6,3643,18,H,0,0,0,0,0,2,0,0,0,
5/20/2021,6,3630,16,I,0,0,0,0,0,1,0,0,0,
5/20/2021,6,3518,10,I,0,0,0,0,1,0,1,0,0,
5/20/2021,6,3489,13,B,0,0,0,0,1,0,0,0,0,
5/20/2021,6,3319,11,A,0,0,2,0,0,2,0,0,0,
5/20/2021,6,3669,14,E,0,0,0,1,0,1,0,0,0,
5/20/2021,6,3454,15,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NP this week
5/20/2021,6,3648,16,F,0,0,0,0,0,2,0,0,0,
5/20/2021,6,3372,14,G,0,0,1,0,0,0,0,0,1,
5/20/2021,6,3918,7,C,0,0,0,0,0,0,1,0,0,
5/20/2021,6,3400,8,E,0,0,0,0,1,0,0,0,0,
5/20/2021,6,3777,15,G,0,0,0,0,0,1,0,0,0,
5/20/2021,6,3733,15,G,0,0,0,0,0,1,0,0,0,
5/20/2021,6,3725,15,G,0,0,0,0,0,1,0,0,0,
5/20/2021,6,3773,19,F,0,0,0,0,1,0,0,0,0,
5/20/2021,6,3729,19,F,0,0,1,0,0,1,0,0,0,
5/20/2021,6,3743,18,A,0,0,1,0,0,0,0,0,0,
5/20/2021,6,3360,12,C,0,0,0,1,0,1,0,0,0,
5/20/2021,6,3887,16,D,0,0,0,0,0,2,0,0,0,
5/20/2021,6,3753,11,A,0,0,0,0,1,0,0,0,0,
5/27/2021,6,3070,4,G,0,0,0,0,1,0,2,0,0,
5/27/2021,6,3748,5,E,0,0,0,0,0,0,2,0,0,
5/27/2021,6,3358,12,D,0,0,0,0,0,1,2,0,0,
5/27/2021,6,3345,12,D,0,0,0,0,0,1,2,0,0,
5/27/2021,6,3456,13,B,0,0,0,0,0,0,1,0,0,
5/27/2021,6,3136,16,B,0,0,0,0,0,1,1,0,0,
5/27/2021,6,3141,15,E,0,0,0,0,0,0,2,1,0,
5/27/2021,6,3466,19,B,0,0,0,0,0,0,1,0,0,
5/27/2021,6,3173,18,F,0,0,0,0,0,1,0,0,0,
5/27/2021,6,3140,18,F,0,0,0,0,0,1,0,0,0,
5/27/2021,6,3643,18,H,0,0,0,0,0,1,1,0,0,
5/27/2021,6,3630,16,I,0,0,0,0,0,1,0,0,0,
5/27/2021,6,3518,10,I,0,0,0,0,0,1,1,0,0,
5/27/2021,6,3489,13,B,0,0,0,0,0,0,1,0,0,
5/27/2021,6,3319,11,A,0,0,0,2,0,0,2,0,0,
5/27/2021,6,3669,14,E,0,0,0,0,0,1,1,0,0,
5/27/2021,6,3454,15,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,6,3648,16,F,0,0,0,0,0,0,2,0,0,
5/27/2021,6,3372,14,G,0,0,0,0,1,0,0,0,1,
5/27/2021,6,3918,7,C,0,0,0,0,0,0,1,0,0,
5/27/2021,6,3400,8,E,0,0,0,0,0,1,0,0,0,
5/27/2021,6,3777,15,G,0,0,0,0,0,0,1,0,0,
5/27/2021,6,3733,15,G,0,0,0,0,0,0,1,0,0,
5/27/2021,6,3725,15,G,0,0,0,0,0,1,0,0,0,
5/27/2021,6,3773,19,F,0,0,0,0,0,0,1,0,0,
5/27/2021,6,3729,19,F,0,0,0,0,1,1,0,0,0,
5/27/2021,6,3743,18,A,0,0,0,0,1,0,0,0,0,
5/27/2021,6,3360,12,C,0,0,0,0,0,1,1,0,0,
5/27/2021,6,3887,16,D,0,0,0,0,0,1,1,0,0,
5/27/2021,6,3753,11,A,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3070,4,G,0,0,0,0,0,0,3,0,0,
6/4/2021,6,3748,5,E,0,0,0,0,0,0,1,1,0,
6/4/2021,6,3358,12,D,0,0,0,0,0,0,2,1,0,
6/4/2021,6,3345,12,D,0,0,0,0,0,0,2,1,0,
6/4/2021,6,3456,13,B,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3136,16,B,0,0,0,0,0,0,1,1,0,
6/4/2021,6,3141,15,E,0,0,0,0,0,0,1,2,0,
6/4/2021,6,3466,19,B,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3173,18,F,0,0,0,0,0,1,0,0,0,
6/4/2021,6,3140,18,F,0,0,0,0,0,1,0,0,0,
6/4/2021,6,3643,18,H,0,0,0,0,0,1,1,0,0,
6/4/2021,6,3630,16,I,0,0,0,0,0,1,0,0,0,
6/4/2021,6,3518,10,I,0,0,0,0,0,0,1,1,0,
6/4/2021,6,3489,13,B,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3319,11,A,0,0,0,0,0,0,4,0,0,
6/4/2021,6,3669,14,E,0,0,0,0,0,0,1,1,0,
6/4/2021,6,3454,15,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,6,3648,16,F,0,0,0,0,0,0,1,1,0,
6/4/2021,6,3372,14,G,0,0,0,0,0,0,1,0,1,
6/4/2021,6,3918,7,C,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3400,8,E,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3777,15,G,0,0,0,0,0,0,0,1,0,
6/4/2021,6,3733,15,G,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3725,15,G,0,0,0,0,0,1,0,0,0,
6/4/2021,6,3773,19,F,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3729,19,F,0,0,0,0,0,1,1,0,0,
6/4/2021,6,3743,18,A,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3360,12,C,0,0,0,0,0,1,1,0,0,
6/4/2021,6,3887,16,D,0,0,0,0,0,0,1,0,0,
6/4/2021,6,3753,11,A,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3070,4,G,0,0,0,0,0,0,2,1,0,
6/10/2021,6,3748,5,E,0,0,0,0,0,0,1,1,0,
6/10/2021,6,3358,12,D,0,0,0,0,0,0,2,1,0,
6/10/2021,6,3345,12,D,0,0,0,0,0,0,2,1,0,
6/10/2021,6,3456,13,B,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3136,16,B,0,0,0,0,0,0,1,1,0,
6/10/2021,6,3141,15,E,0,0,0,0,0,0,1,2,0,
6/10/2021,6,3466,19,B,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3173,18,F,0,0,0,0,0,1,0,0,0,
6/10/2021,6,3140,18,F,0,0,0,0,0,1,0,0,0,
6/10/2021,6,3643,18,H,0,0,0,0,0,1,1,0,0,
6/10/2021,6,3630,16,I,0,0,0,0,0,1,0,0,0,
6/10/2021,6,3518,10,I,0,0,0,0,0,0,1,1,0,
6/10/2021,6,3489,13,B,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3319,11,A,0,0,0,0,0,0,4,0,0,
6/10/2021,6,3669,14,E,0,0,0,0,0,0,1,1,0,
6/10/2021,6,3454,15,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,6,3648,16,F,0,0,0,0,0,0,1,1,0,
6/10/2021,6,3372,14,G,0,0,0,0,0,0,1,0,1,
6/10/2021,6,3918,7,C,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3400,8,E,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3777,15,G,0,0,0,0,0,0,0,1,0,
6/10/2021,6,3733,15,G,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3725,15,G,0,0,0,0,0,0,0,1,0,
6/10/2021,6,3773,19,F,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3729,19,F,0,0,0,0,0,1,1,0,0,
6/10/2021,6,3743,18,A,0,0,0,0,0,0,1,0,0,
6/10/2021,6,3360,12,C,0,0,0,0,0,1,1,0,0,
6/10/2021,6,3887,16,D,0,0,0,0,0,0,1,1,0,
6/10/2021,6,3753,11,A,0,0,0,0,0,0,1,0,0,
6/16/2021,6,3070,4,G,0,0,0,0,0,0,2,1,0,
6/16/2021,6,3748,5,E,0,0,0,0,0,0,0,2,0,
6/16/2021,6,3358,12,D,0,0,0,0,0,0,2,1,0,
6/16/2021,6,3345,12,D,0,0,0,0,0,0,2,1,0,
6/16/2021,6,3456,13,B,0,0,0,0,0,0,1,0,0,
6/16/2021,6,3136,16,B,0,0,0,0,0,0,1,1,0,
6/16/2021,6,3141,15,E,0,0,0,0,0,0,1,2,0,
6/16/2021,6,3466,19,B,0,0,0,0,0,0,1,0,0,
6/16/2021,6,3173,18,F,0,0,0,0,0,0,0,1,0,
6/16/2021,6,3140,18,F,0,0,0,0,0,0,0,1,0,
6/16/2021,6,3643,18,H,0,0,0,0,0,0,1,1,0,
6/16/2021,6,3630,16,I,0,0,0,0,0,0,0,1,0,
6/16/2021,6,3518,10,I,0,0,0,0,0,0,1,1,0,
6/16/2021,6,3489,13,B,0,0,0,0,0,0,1,0,0,
6/16/2021,6,3319,11,A,0,0,0,0,0,0,4,0,0,
6/16/2021,6,3669,14,E,0,0,0,0,0,0,1,1,0,
6/16/2021,6,3454,15,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/16/2021,6,3648,16,F,0,0,0,0,0,0,1,1,0,
6/16/2021,6,3372,14,G,0,0,0,0,0,0,1,0,1,
6/16/2021,6,3918,7,C,0,0,0,0,0,0,1,0,0,
6/16/2021,6,3400,8,E,0,0,0,0,0,0,0,1,0,
6/16/2021,6,3777,15,G,0,0,0,0,0,0,0,1,0,
6/16/2021,6,3733,15,G,0,0,0,0,0,0,1,0,0,
6/16/2021,6,3725,15,G,0,0,0,0,0,0,0,1,0,
6/16/2021,6,3773,19,F,0,0,0,0,0,0,1,0,0,
6/16/2021,6,3729,19,F,0,0,0,0,0,1,1,0,0,
6/16/2021,6,3743,18,A,0,0,0,0,0,0,1,0,0,
6/16/2021,6,3360,12,C,0,0,0,0,0,0,1,1,0,
6/16/2021,6,3887,16,D,0,0,0,0,0,0,1,1,0,
6/16/2021,6,3753,11,A,0,0,0,0,0,0,1,0,0,
4/23/2021,13,3396,12,B,0,1,0,0,0,0,0,0,0,
4/23/2021,13,3642,10,G,0,1,0,0,0,0,0,0,0,
4/23/2021,13,3494,16,D,0,0,1,0,0,0,0,0,0,
4/30/2021,13,3428,0,D,0,0,1,0,0,0,0,0,0,
4/30/2021,13,3595,2,F,0,0,0,1,0,0,0,0,0,
4/30/2021,13,3382,5,C,0,0,1,0,0,0,0,0,0,
4/30/2021,13,3433,3,A,0,0,1,0,0,0,0,0,0,
4/30/2021,13,3616,10,B,0,0,1,0,0,0,0,0,0,
4/30/2021,13,3396,12,B,0,0,1,0,0,0,0,0,0,
4/30/2021,13,3196,14,A,0,0,1,0,0,0,0,0,0,
4/30/2021,13,3642,10,G,0,0,0,1,0,0,0,0,0,
4/30/2021,13,3494,16,D,0,0,0,1,0,0,0,0,0,
4/30/2021,13,3515,14,G,0,2,0,0,0,0,0,0,0,
4/30/2021,13,3675,13,I,0,0,1,0,0,0,0,0,0,
4/30/2021,13,3620,12,J,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3428,0,D,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3595,2,F,0,1,0,0,1,0,0,0,0,
5/7/2021,13,3382,5,C,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3433,3,A,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3616,10,B,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3396,12,B,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3196,14,A,0,0,0,0,0,0,0,0,1,
5/7/2021,13,3642,10,G,0,0,1,1,0,0,0,0,0,
5/7/2021,13,3494,16,D,0,0,1,0,1,0,0,0,0,
5/7/2021,13,3515,14,G,0,0,0,2,0,0,0,0,0,
5/7/2021,13,3675,13,I,0,0,0,0,1,0,0,0,0,
5/7/2021,13,3620,12,J,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3421,0,C,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3429,0,D,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3726,0,E,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3769,0,G,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3187,1,J,0,0,0,1,0,0,0,0,0,
5/7/2021,13,3400,3,H,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3143,11,A,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3018,10,G,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3481,12,F,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3853,16,A,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3376,16,F,0,1,0,0,0,0,0,0,0,
5/7/2021,13,3023,16,G,0,0,1,0,0,0,0,0,0,
5/7/2021,13,3978,2,F,0,0,1,0,1,0,0,0,0,
5/12/2021,13,3428,0,D,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3595,2,F,0,0,0,0,0,0,0,1,0,
5/12/2021,13,3382,5,C,0,0,0,0,1,0,0,0,0,
5/12/2021,13,3433,3,A,0,0,0,0,1,0,0,0,0,
5/12/2021,13,3616,10,B,0,0,0,0,1,0,0,0,0,
5/12/2021,13,3396,12,B,0,1,1,0,1,0,0,0,0,
5/12/2021,13,3196,14,A,0,0,0,0,0,0,0,0,1,
5/12/2021,13,3642,10,G,0,0,1,1,0,0,0,0,0,
5/12/2021,13,3494,16,D,0,0,1,0,0,1,0,0,0,
5/12/2021,13,3515,14,G,0,0,0,2,0,0,0,0,0,
5/12/2021,13,3675,13,I,0,1,0,0,1,0,0,0,0,
5/12/2021,13,3620,12,J,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3421,0,C,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3429,0,D,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3726,0,E,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3769,0,G,0,0,1,0,0,0,0,0,0,
5/12/2021,13,3187,1,J,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3400,3,H,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3143,11,A,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3018,10,G,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3481,12,F,0,0,1,0,0,0,0,0,0,
5/12/2021,13,3853,16,A,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3376,16,F,0,0,2,0,0,0,0,0,0,
5/12/2021,13,3023,16,G,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3978,2,F,0,0,1,0,1,0,0,0,0,
5/12/2021,13,3428,4,C,0,0,0,0,1,0,0,0,0,
5/12/2021,13,3155,5,A,0,0,1,0,0,0,0,0,0,
5/12/2021,13,3826,5,A,0,0,1,0,0,0,0,0,0,
5/12/2021,13,3128,13,H,1,0,0,0,0,0,0,0,0,
5/12/2021,13,3373,13,J,0,1,0,0,0,0,0,0,0,
5/12/2021,13,3605,15,F,0,1,0,0,0,0,0,0,0,
5/12/2021,13,3357,16,J,0,1,0,0,0,0,0,0,0,
5/12/2021,13,3142,17,A,0,0,0,1,0,0,0,0,0,
5/12/2021,13,3628,17,D,0,1,0,0,0,0,0,0,0,
5/12/2021,13,3397,17,G,0,0,1,0,0,0,0,0,0,
5/12/2021,13,3775,11,G,0,0,1,0,0,0,0,0,0,
5/12/2021,13,3780,7,J,0,0,1,0,0,0,0,0,0,
5/12/2021,13,3390,7,G,0,0,1,0,0,0,0,0,0,
5/12/2021,13,3108,12,G,1,0,0,0,0,0,0,0,0,
5/20/2021,13,3428,0,D,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3595,2,F,0,0,0,0,0,0,0,1,0,
5/20/2021,13,3382,5,C,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3433,3,A,0,0,0,0,0,0,1,0,0,
5/20/2021,13,3616,10,B,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3396,12,B,0,0,0,2,0,0,0,1,0,
5/20/2021,13,3196,14,A,0,0,0,0,0,0,0,0,1,
5/20/2021,13,3642,10,G,0,0,0,0,1,0,1,0,0,
5/20/2021,13,3494,16,D,0,0,0,0,1,0,1,0,0,
5/20/2021,13,3515,14,G,0,0,0,0,2,0,0,0,0,
5/20/2021,13,3675,13,I,0,0,0,1,0,0,1,0,0,
5/20/2021,13,3620,12,J,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3421,0,C,0,0,0,0,1,0,0,0,0,
5/20/2021,13,3429,0,D,0,0,0,0,1,0,0,0,0,
5/20/2021,13,3726,0,E,0,0,0,0,0,0,0,1,0,
5/20/2021,13,3769,0,G,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3187,1,J,0,0,0,0,0,0,1,0,0,
5/20/2021,13,3400,3,H,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3143,11,A,0,0,0,0,1,0,0,0,0,
5/20/2021,13,3018,10,G,0,0,0,0,1,0,0,0,0,
5/20/2021,13,3481,12,F,0,0,0,0,1,0,0,0,0,
5/20/2021,13,3853,16,A,0,0,1,0,1,0,0,0,0,
5/20/2021,13,3376,16,F,0,0,0,0,1,0,0,1,0,
5/20/2021,13,3023,16,G,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3978,2,F,0,0,0,1,0,0,1,0,0,
5/20/2021,13,3428,4,C,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3155,5,A,0,0,0,0,1,0,0,0,0,
5/20/2021,13,3826,5,A,0,0,0,0,0,1,0,0,0,
5/20/2021,13,3128,13,H,0,0,0,1,0,0,0,0,0,
5/20/2021,13,3373,13,J,0,0,0,1,0,0,0,0,0,
5/20/2021,13,3605,15,F,0,0,0,1,0,0,0,0,0,
5/20/2021,13,3357,16,J,0,0,0,1,0,0,0,0,0,
5/20/2021,13,3142,17,A,0,0,0,0,1,0,0,0,0,
5/20/2021,13,3628,17,D,0,0,1,1,0,0,0,0,0,
5/20/2021,13,3397,17,G,0,0,0,1,0,0,0,0,0,
5/20/2021,13,3775,11,G,0,0,0,1,0,0,0,0,0,
5/20/2021,13,3780,7,J,0,0,0,1,0,0,0,0,0,
5/20/2021,13,3390,7,G,0,0,0,1,0,0,0,0,0,
5/20/2021,13,3180,17,H,0,0,1,0,0,0,0,0,0,
5/20/2021,13,3756,12,G,0,0,1,0,0,0,0,0,0,
5/27/2021,13,3428,0,D,0,0,0,0,0,0,0,1,0,
5/27/2021,13,3595,2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,13,3382,5,C,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3433,3,A,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3616,10,B,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3396,12,B,0,0,0,0,0,0,3,0,0,
5/27/2021,13,3196,14,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
5/27/2021,13,3642,10,G,0,0,0,0,0,0,2,0,0,
5/27/2021,13,3494,16,D,0,0,0,0,0,0,2,0,0,
5/27/2021,13,3515,14,G,0,0,0,0,0,0,2,0,0,
5/27/2021,13,3675,13,I,0,0,0,0,0,0,2,0,0,
5/27/2021,13,3620,12,J,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3421,0,C,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3429,0,D,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3726,0,E,0,0,0,0,0,0,0,1,0,
5/27/2021,13,3769,0,G,0,0,0,0,0,1,0,0,0,
5/27/2021,13,3187,1,J,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3400,3,H,0,0,0,0,0,0,0,1,0,
5/27/2021,13,3143,11,A,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3018,10,G,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3481,12,F,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3853,16,A,0,0,0,1,0,0,1,0,0,
5/27/2021,13,3376,16,F,0,0,0,0,1,0,0,1,0,
5/27/2021,13,3023,16,G,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3978,2,F,0,0,0,0,0,0,2,0,0,
5/27/2021,13,3428,4,C,0,0,0,0,0,1,0,0,0,
5/27/2021,13,3155,5,A,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3826,5,A,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3128,13,H,0,0,0,0,0,1,0,0,0,
5/27/2021,13,3373,13,J,0,0,0,0,1,0,0,0,0,
5/27/2021,13,3605,15,F,0,0,0,0,1,0,0,0,0,
5/27/2021,13,3357,16,J,0,0,0,0,1,0,0,0,0,
5/27/2021,13,3142,17,A,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3628,17,D,0,0,0,1,1,0,0,0,0,
5/27/2021,13,3397,17,G,0,0,0,0,1,0,0,0,0,
5/27/2021,13,3775,11,G,0,0,0,0,1,0,0,0,0,
5/27/2021,13,3780,7,J,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3390,7,G,0,0,0,0,0,0,1,0,0,
5/27/2021,13,3180,17,H,0,0,0,0,0,0,0,1,0,
5/27/2021,13,3756,12,G,0,0,0,0,0,1,0,0,0,
5/27/2021,13,3108,12,G,0,0,0,1,0,0,0,0,0,
6/4/2021,13,3428,0,D,0,0,0,0,0,0,0,1,0,
6/4/2021,13,3595,2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,13,3382,5,C,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3433,3,A,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3616,10,B,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3396,12,B,0,0,0,0,0,0,3,0,0,
6/4/2021,13,3196,14,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,13,3642,10,G,0,0,0,0,0,0,1,1,0,
6/4/2021,13,3494,16,D,0,0,0,0,0,0,1,1,0,
6/4/2021,13,3515,14,G,0,0,0,0,0,0,2,0,0,
6/4/2021,13,3675,13,I,0,0,0,0,0,0,2,0,0,
6/4/2021,13,3620,12,J,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3421,0,C,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3429,0,D,0,0,0,0,0,0,0,1,0,
6/4/2021,13,3726,0,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/4/2021,13,3769,0,G,0,0,0,0,0,0,0,1,0,
6/4/2021,13,3187,1,J,0,0,0,0,0,0,0,1,0,
6/4/2021,13,3400,3,H,0,0,0,0,0,0,0,1,0,
6/4/2021,13,3143,11,A,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3018,10,G,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3481,12,F,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3853,16,A,0,0,0,0,0,0,2,0,0,
6/4/2021,13,3376,16,F,0,0,0,0,0,0,1,1,0,
6/4/2021,13,3023,16,G,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3978,2,F,0,0,0,0,0,0,1,1,0,
6/4/2021,13,3155,5,A,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3826,5,A,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3128,13,H,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3373,13,J,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3605,15,F,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3357,16,J,0,0,0,0,0,0,0,1,0,
6/4/2021,13,3142,17,A,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3628,17,D,0,0,0,0,0,0,2,0,0,
6/4/2021,13,3397,17,G,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3775,11,G,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3780,7,J,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3390,7,G,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3180,17,H,0,0,0,0,0,0,0,1,0,
6/4/2021,13,3756,12,G,0,0,0,0,0,0,1,0,0,
6/4/2021,13,3108,12,G,0,0,0,0,0,1,0,0,0,
6/4/2021,13,3705,14,H,0,0,0,0,1,0,0,0,0,
6/10/2021,13,3428,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,13,3595,2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,13,3382,5,C,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3433,3,A,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3616,10,B,0,0,0,0,0,0,1,0,0,
6/10/2021,13,3396,12,B,0,0,0,0,0,0,3,0,0,
6/10/2021,13,3196,14,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stopped checking, dead > 2weeks"
6/10/2021,13,3642,10,G,0,0,0,0,0,0,1,1,0,
6/10/2021,13,3494,16,D,0,0,0,0,0,0,1,1,0,
6/10/2021,13,3515,14,G,0,0,0,0,0,0,2,0,0,
6/10/2021,13,3675,13,I,0,0,0,0,0,0,2,0,0,
6/10/2021,13,3620,12,J,0,0,0,0,0,0,1,0,0,
